name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
Bailey Sean,USA,1,TOP,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Men,Semi-final,2022-07-08,/api/v1/category_rounds/7577/results,/api/v1/events/1240/result/1,TOP
Ondra Adam,CZE,1,TOP,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Men,Semi-final,2022-07-08,/api/v1/category_rounds/7577/results,/api/v1/events/1240/result/1,TOP
Potocar Luka,SLO,3,TOP,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Men,Semi-final,2022-07-08,/api/v1/category_rounds/7577/results,/api/v1/events/1240/result/1,TOP
YOSHIDA Satone,JPN,4,TOP,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Men,Semi-final,2022-07-08,/api/v1/category_rounds/7577/results,/api/v1/events/1240/result/1,TOP
Avezou Sam,FRA,5,40+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Men,Semi-final,2022-07-08,/api/v1/category_rounds/7577/results,/api/v1/events/1240/result/1,40+
Flohé Yannick,GER,6,36+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Men,Semi-final,2022-07-08,/api/v1/category_rounds/7577/results,/api/v1/events/1240/result/1,36+
Homma Taisei,JPN,6,36+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Men,Semi-final,2022-07-08,/api/v1/category_rounds/7577/results,/api/v1/events/1240/result/1,36+
Lehmann Sascha,SUI,6,36+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Men,Semi-final,2022-07-08,/api/v1/category_rounds/7577/results,/api/v1/events/1240/result/1,36+
McArthur Hamish,GBR,6,36+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Men,Semi-final,2022-07-08,/api/v1/category_rounds/7577/results,/api/v1/events/1240/result/1,36+
Puman Hannes,SWE,10,36+,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",1240,2022,Chamonix,Lead,Men,Semi-final,2022-07-08,/api/v1/category_rounds/7577/results,/api/v1/events/1240/result/1,36+
