name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
Li Richard,USA,13,5.94,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,8.407,5.942,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Carmanns Leander,GER,14,6.060,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,6.06,6.477,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Knapp Lukas,AUT,15,6.068,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,7.572,6.068,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Goodacre Joe,USA,16,6.07,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,6.216,6.071,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Cingari Alessandro,ITA,17,6.08,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,6.089,6.791,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Finn-Henry Michael,CAN,18,6.15,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,8.584,6.156,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
KITAMI Munekazu,JPN,19,6.22,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,DNF,6.225,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Murat Alisher,KAZ,20,6.23,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,9.465,6.234,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Fall Matthew,GBR,21,6.26,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,7.134,6.267,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Bader Linus,GER,22,6.27,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,6.277,6.388,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Przytula Hubert,POL,23,6.298,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,6.418,6.298,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Takeda Hajime,JPN,24,6.299,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,6.299,DNF,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Rontini Marco,ITA,25,6.32,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,6.325,DNF,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Chan Cheung-chi Shoji,HKG,26,6.50,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,6.502,9.985,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
WU PENG,CHN,27,6.64,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,6.642,8.858,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Bruyns Joshua,RSA,28,6.73,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,6.854,6.737,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Goodall Andrew,GBR,29,6.75,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,6.753,6.994,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
AU Chi-fung,HKG,30,6.76,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,DNF,6.767,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Fossali Ludovico,ITA,31,6.81,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,6.819,7.029,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
MITA Ayumu,JPN,32,7.82,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,7.998,7.826,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
FUJINO Shuto,JPN,33,8.16,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,DNF,8.169,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Maimuratov Amir,KAZ,34,8.33,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,DNF,8.338,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Stokes Rafe,GBR,35,8.41,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,8.419,10.012,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Boulos Alessandro,ITA,36,9.27,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,9.275,DNF,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Boldyrev Danyil,UKR,37,FALSE START,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,DNS,DNS,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
CAO LONG,CHN,37,FALSE START,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,5.403,DNS,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Dzienski Marcin,POL,37,FALSE START,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,DNS,DNS,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
Hammer Zach,USA,37,FALSE START,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,DNS,DNS,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
ZHANG LIANG,CHN,37,FALSE START,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",1288,2022,Edinburgh,Speed,Men,Qualification,2022-09-09,/api/v1/category_rounds/7551/results,/api/v1/events/1288/result/2,DNS,DNF,2022-09-09_Edinburgh_Speed_Men_Qualification.csv
