name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Amma Sachi,JPN,1,Top 1. | Top 1. [8.66],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Chernikov Mikhail,RUS,1,Top 1. | Top 1. [8.66],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [8.66],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Kryukov Valeriy,UKR,1,Top 1. | Top 1. [8.66],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
McColl Sean,CAN,1,Top 1. | Top 1. [8.66],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,1,Top 1. | Top 1. [8.66],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Min Hyunbin,KOR,1,Top 1. | Top 1. [8.66],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Ondra Adam,CZE,1,Top 1. | Top 1. [8.66],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Romain Manuel,FRA,1,Top 1. | Top 1. [8.66],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Son Sangwon,KOR,1,Top 1. | Top 1. [8.66],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,11,37 23. | Top 1. [13.13],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,37,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Desgranges Romain,FRA,12,Top 1. | 34- 15. [13.42],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,34-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Lachat Cédric,SUI,12,Top 1. | 34- 15. [13.42],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,34-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Lama David,AUT,12,Top 1. | 34- 15. [13.42],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,34-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Mrázek Tomás,CZE,12,Top 1. | 34- 15. [13.42],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,34-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Usobiaga Lakunza Patxi,ESP,12,Top 1. | 34- 15. [13.42],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,34-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Becan Klemen,SLO,17,36- 24. | Top 1. [13.83],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,36-,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Comina Fabien,FRA,18,35+ 28. | Top 1. [14.49],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,35+,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Crespi Flavio,ITA,19,Top 1. | 33 22. [14.83],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,33,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Schubert Jakob,AUT,20,Top 1. | 32+ 23. [15.17],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,32+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Tauporn Thomas,GER,21,Top 1. | 32- 24. [15.49],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,32-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Ovchinnikov Evgeny,RUS,22,33- 33. | Top 1. [15.85],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,33-,Top,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Nitta Tatsumi,JPN,23,Top 1. | 31- 25. [16.43],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,Top,31-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Hoppe Markus,GER,24,36- 24. | 34- 15. [21.42],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,36-,34-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Lopez Mateos Eric ,ESP,25,36- 24. | 31- 25. [26.24],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,36-,31-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Matsushima Akito,JPN,26,38- 20. | 30+ 30. [26.40],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,38-,30+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Kim Jaha,KOR,27,37+ 22. | 30+ 30. [27.35],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,37+,30+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Millet Sylvain,FRA,28,35- 29. | 31- 25. [28.46],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,35-,31-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Watanabe Kazuma,JPN,28,35- 29. | 31- 25. [28.46],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,35-,31-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Hojer Jan,GER,30,36- 24. | 30 39. [31.74],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,36-,30,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Sova Matej,SLO,31,30- 37. | 31- 25. [32.45],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,30-,31-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Jaggi Martin,SUI,32,33 32. | 30+ 30. [32.98],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,33,30+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Kaurov Ivan,RUS,33,33- 33. | 30+ 30. [33.75],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,33-,30+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Kozlov Victor,RUS,34,32- 35. | 30+ 30. [34.74],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,32-,30+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Ito Hidekazu,JPN,35,35- 29. | 29- 41. [35.50],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,35-,29-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Guerimand Flavien,FRA,36,18 72. | 34- 15. [36.00],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,18,34-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Bindhammer Christian,GER,37,30- 37. | 30+ 30. [36.41],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,30-,30+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Park Jihwan,KOR,38,38- 20. | 13- 66. [37.34],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,38-,13-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
de Leeuw Nicky,NED,39,32- 35. | 28+ 44. [39.52],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,32-,28+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Moroni Gabriele,ITA,40,29 45. | 30+ 30. [39.76],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,29,30+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Ye Xiangyang,CHN,40,29 45. | 30+ 30. [39.76],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,29,30+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Kim Janghyuk,KOR,42,30- 37. | 29- 41. [40.47],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,30-,29-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Zazulin Evgenii,RUS,43,21- 52. | 30+ 30. [43.05],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,21-,30+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Radkov Ivaylo,BUL,44,29+ 42. | 27 45. [43.99],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,29+,27,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Marsella Diego Martín,ARG,45,29 45. | 29- 41. [44.19],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,29,29-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Neres André,POR,46,30- 37. | 26 49. [44.38],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,30-,26,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Högström Magnus,SWE,47,29+ 42. | 27- 46. [44.47],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,29+,27-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Wang Qinghua,CHN,48,29+ 42. | 26+ 47. [45.19],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,29+,26+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Lazarov Blagovest,BUL,49,29 45. | 26- 53. [49.64],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,29,26-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Krastev Ivaylo,BUL,50,20+ 58. | 30 39. [49.88],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,20+,30,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Würth Peter,GER,51,21- 52. | 26 49. [52.46],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,21-,26,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Higuchi Masahiro,JPN,52,30- 37. | 8+ 73. [53.36],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,30-,8+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Hyland Callum,AUS,53,24 51. | 25 55. [53.44],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,24,25,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Rugens Rolands,LAT,54,27- 49. | 20 59. [53.77],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,27-,20,2009-06-30_Quinghai_Lead_Men_Qualification.csv
PAN JinYu,CHN,55,25- 50. | 23 58. [53.85],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,25-,23,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Söderin Geir,SWE,56,20+ 58. | 26+ 47. [54.70],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,20+,26+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Chang Yeu-Shiang,TPE,57,20+ 58. | 26 49. [56.40],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,20+,26,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Devyaterikov Artyom,KAZ,57,20+ 58. | 26 49. [56.40],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,20+,26,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Chu Ka-Wai,HKG,59,20+ 58. | 25+ 54. [58.33],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,20+,25+,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Priestley Sefton,NZL,60,21- 52. | 13 63. [59.06],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,21-,13,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Praveen C. M.,IND,61,20+ 58. | 25 55. [59.40],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,20+,25,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Qu HaiBin,CHN,61,20+ 58. | 25 55. [59.40],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,20+,25,2009-06-30_Quinghai_Lead_Men_Qualification.csv
Greksak Tomas,SVK,63,21- 52. | 13- 66. [60.88],IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Qualification,2009-06-30,/api/v1/category_rounds/1169/results,/api/v1/events/568/result/1,21-,13-,2009-06-30_Quinghai_Lead_Men_Qualification.csv
