name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Gros Natalija,SLO,1,4t13 4b13,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Women,Semi-Final,2009-04-11,/api/v1/category_rounds/1120/results,/api/v1/events/560/result/7,1,1,10,10,1,1,1,1,2009-04-11_Kazo_Boulder_Women_Semi-Final.csv
Stöhr Anna,AUT,2,3t6 4b5,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Women,Semi-Final,2009-04-11,/api/v1/category_rounds/1120/results,/api/v1/events/560/result/7,1,1,4,1,X,2,1,1,2009-04-11_Kazo_Boulder_Women_Semi-Final.csv
Abramchuk Yulia,RUS,3,3t6 3b6,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Women,Semi-Final,2009-04-11,/api/v1/category_rounds/1120/results,/api/v1/events/560/result/7,1,1,X,X,2,2,3,3,2009-04-11_Kazo_Boulder_Women_Semi-Final.csv
Kim Jain,KOR,4,2t3 3b4,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Women,Semi-Final,2009-04-11,/api/v1/category_rounds/1120/results,/api/v1/events/560/result/7,1,1,X,X,X,2,2,1,2009-04-11_Kazo_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,5,1t1 4b9,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Women,Semi-Final,2009-04-11,/api/v1/category_rounds/1120/results,/api/v1/events/560/result/7,X,1,X,6,X,1,1,1,2009-04-11_Kazo_Boulder_Women_Semi-Final.csv
Lind Angelica,SWE,6,1t1 4b9,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Women,Semi-Final,2009-04-11,/api/v1/category_rounds/1120/results,/api/v1/events/560/result/7,1,1,X,5,X,2,X,1,2009-04-11_Kazo_Boulder_Women_Semi-Final.csv
Chevrier Anne-Laure,FRA,7,1t1 3b6,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Women,Semi-Final,2009-04-11,/api/v1/category_rounds/1120/results,/api/v1/events/560/result/7,1,1,X,2,X,X,X,3,2009-04-11_Kazo_Boulder_Women_Semi-Final.csv
Bacher Barbara,AUT,8,1t1 3b6,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Women,Semi-Final,2009-04-11,/api/v1/category_rounds/1120/results,/api/v1/events/560/result/7,1,1,X,X,X,4,X,1,2009-04-11_Kazo_Boulder_Women_Semi-Final.csv
Chereshneva Yana,RUS,9,1t2 4b9,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Women,Semi-Final,2009-04-11,/api/v1/category_rounds/1120/results,/api/v1/events/560/result/7,X,1,X,5,2,2,X,1,2009-04-11_Kazo_Boulder_Women_Semi-Final.csv
Markovic Mina,SLO,10,1t2 3b14,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Women,Semi-Final,2009-04-11,/api/v1/category_rounds/1120/results,/api/v1/events/560/result/7,2,2,X,X,X,8,X,4,2009-04-11_Kazo_Boulder_Women_Semi-Final.csv
