name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Amma Sachi,JPN,1,Top 1. | Top 1. [7.86],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Men,Qualification,2009-11-06,/api/v1/category_rounds/1212/results,/api/v1/events/574/result/1,Top,Top,2009-11-06_Brno_Lead_Men_Qualification.csv
Becan Klemen,SLO,1,Top 1. | Top 1. [7.86],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Men,Qualification,2009-11-06,/api/v1/category_rounds/1212/results,/api/v1/events/574/result/1,Top,Top,2009-11-06_Brno_Lead_Men_Qualification.csv
Desgranges Romain,FRA,1,Top 1. | Top 1. [7.86],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Men,Qualification,2009-11-06,/api/v1/category_rounds/1212/results,/api/v1/events/574/result/1,Top,Top,2009-11-06_Brno_Lead_Men_Qualification.csv
Lama David,AUT,1,Top 1. | Top 1. [7.86],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Men,Qualification,2009-11-06,/api/v1/category_rounds/1212/results,/api/v1/events/574/result/1,Top,Top,2009-11-06_Brno_Lead_Men_Qualification.csv
Mrázek Tomás,CZE,1,Top 1. | Top 1. [7.86],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Men,Qualification,2009-11-06,/api/v1/category_rounds/1212/results,/api/v1/events/574/result/1,Top,Top,2009-11-06_Brno_Lead_Men_Qualification.csv
Ondra Adam,CZE,1,Top 1. | Top 1. [7.86],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Men,Qualification,2009-11-06,/api/v1/category_rounds/1212/results,/api/v1/events/574/result/1,Top,Top,2009-11-06_Brno_Lead_Men_Qualification.csv
Romain Manuel,FRA,1,Top 1. | Top 1. [7.86],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Men,Qualification,2009-11-06,/api/v1/category_rounds/1212/results,/api/v1/events/574/result/1,Top,Top,2009-11-06_Brno_Lead_Men_Qualification.csv
Rudigier Max,AUT,1,Top 1. | Top 1. [7.86],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Men,Qualification,2009-11-06,/api/v1/category_rounds/1212/results,/api/v1/events/574/result/1,Top,Top,2009-11-06_Brno_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [7.86],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Men,Qualification,2009-11-06,/api/v1/category_rounds/1212/results,/api/v1/events/574/result/1,Top,Top,2009-11-06_Brno_Lead_Men_Qualification.csv
Tauporn Thomas,GER,1,Top 1. | Top 1. [7.86],IFSC Climbing Worldcup (L) - Brno (CZE) 2009,574,2009,Brno,Lead,Men,Qualification,2009-11-06,/api/v1/category_rounds/1212/results,/api/v1/events/574/result/1,Top,Top,2009-11-06_Brno_Lead_Men_Qualification.csv
