name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Zhong QiXin,,1,6.64,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,True,4.01,True,4.01,True,4.01,True,6.64,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
Abdrakhmanov Sergey,,2,7.48,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,True,4.019,True,4.019,True,4.019,False,7.48,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
ZHANG Ning,,3,7.52,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,True,4.03,True,4.03,False,4.03,,,True,7.52,2009-06-30_Qinghai m_Speed_Men_Final.csv
Sinitcyn Sergei,,4,9.14,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,True,4.04,True,4.04,False,4.04,,,False,9.14,2009-06-30_Qinghai m_Speed_Men_Final.csv
Nigmatulin Alexandr,,5,7.41,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,True,4.05,False,7.41,,,,,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
Hroza Libor,,6,7.46,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,True,4.059,False,7.46,,,,,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
Kokorin Stanislav,,7,8.17,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,True,4.07,False,8.17,,,,,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
Vaitsekhovskii Evgenii,,8,FALL,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,True,4.08,False,FALL,,,,,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
Oleksy Tomasz,,9,7.71,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,False,7.71,,,,,,,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
Komosinski Jedrzej,,10,7.80,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,False,7.8,,,,,,,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
Komondi Csaba,,11,7.95,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,False,7.95,,,,,,,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
Osipov Maksym,,12,8.03,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,False,8.039,,,,,,,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
Swirk Lukasz,,13,8.16,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,False,8.16,,,,,,,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
Yekimenko Mikhail,,14,8.66,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,False,8.66,,,,,,,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
Chen Xiaojie,,15,9.16,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,False,9.16,,,,,,,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
Tzeng  Jiun-Jie,,16,FALL,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Final,2009-06-30,/api/v1/category_rounds/1160/results,/api/v1/events/567/result/2,False,FALL,,,,,,,,,2009-06-30_Qinghai m_Speed_Men_Final.csv
