name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Zhong QiXin,CHN,1,4.010,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1159/results,/api/v1/events/567/result/2,2009-06-30_Qinghai m_Speed_Men_Qualification.csv
Hroza Libor,CZE,2,4.020,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1159/results,/api/v1/events/567/result/2,2009-06-30_Qinghai m_Speed_Men_Qualification.csv
ZHANG Ning,CHN,3,4.030,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1159/results,/api/v1/events/567/result/2,2009-06-30_Qinghai m_Speed_Men_Qualification.csv
Sinitcyn Sergei,RUS,4,4.040,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1159/results,/api/v1/events/567/result/2,2009-06-30_Qinghai m_Speed_Men_Qualification.csv
Vaitsekhovskii Evgenii,RUS,5,4.050,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1159/results,/api/v1/events/567/result/2,2009-06-30_Qinghai m_Speed_Men_Qualification.csv
Komosinski Jedrzej,POL,6,4.060,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1159/results,/api/v1/events/567/result/2,2009-06-30_Qinghai m_Speed_Men_Qualification.csv
Swirk Lukasz,POL,7,4.070,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1159/results,/api/v1/events/567/result/2,2009-06-30_Qinghai m_Speed_Men_Qualification.csv
Kokorin Stanislav,RUS,8,4.080,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1159/results,/api/v1/events/567/result/2,2009-06-30_Qinghai m_Speed_Men_Qualification.csv
Chen Xiaojie,CHN,9,4.090,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1159/results,/api/v1/events/567/result/2,2009-06-30_Qinghai m_Speed_Men_Qualification.csv
Abdrakhmanov Sergey,RUS,10,4.100,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1159/results,/api/v1/events/567/result/2,2009-06-30_Qinghai m_Speed_Men_Qualification.csv
Nigmatulin Alexandr,KAZ,11,4.110,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1159/results,/api/v1/events/567/result/2,2009-06-30_Qinghai m_Speed_Men_Qualification.csv
