name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Amma Sachi,JPN,1,Top 1. | Top 1. [6.12],IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,575,2009,Kranj,Lead,Men,Qualification,2009-11-14,/api/v1/category_rounds/1218/results,/api/v1/events/575/result/1,Top,Top,2009-11-14_Kranj_Lead_Men_Qualification.csv
Desgranges Romain,FRA,1,Top 1. | Top 1. [6.12],IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,575,2009,Kranj,Lead,Men,Qualification,2009-11-14,/api/v1/category_rounds/1218/results,/api/v1/events/575/result/1,Top,Top,2009-11-14_Kranj_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [6.12],IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,575,2009,Kranj,Lead,Men,Qualification,2009-11-14,/api/v1/category_rounds/1218/results,/api/v1/events/575/result/1,Top,Top,2009-11-14_Kranj_Lead_Men_Qualification.csv
Ondra Adam,CZE,1,Top 1. | Top 1. [6.12],IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,575,2009,Kranj,Lead,Men,Qualification,2009-11-14,/api/v1/category_rounds/1218/results,/api/v1/events/575/result/1,Top,Top,2009-11-14_Kranj_Lead_Men_Qualification.csv
Romain Manuel,FRA,1,Top 1. | Top 1. [6.12],IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,575,2009,Kranj,Lead,Men,Qualification,2009-11-14,/api/v1/category_rounds/1218/results,/api/v1/events/575/result/1,Top,Top,2009-11-14_Kranj_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [6.12],IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,575,2009,Kranj,Lead,Men,Qualification,2009-11-14,/api/v1/category_rounds/1218/results,/api/v1/events/575/result/1,Top,Top,2009-11-14_Kranj_Lead_Men_Qualification.csv
Son Sangwon,KOR,7,Top 1. | 36- 10. [8.66],IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,575,2009,Kranj,Lead,Men,Qualification,2009-11-14,/api/v1/category_rounds/1218/results,/api/v1/events/575/result/1,Top,36-,2009-11-14_Kranj_Lead_Men_Qualification.csv
Becan Klemen,SLO,8,34- 15. | Top 1. [8.94],IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,575,2009,Kranj,Lead,Men,Qualification,2009-11-14,/api/v1/category_rounds/1218/results,/api/v1/events/575/result/1,34-,Top,2009-11-14_Kranj_Lead_Men_Qualification.csv
Usobiaga Lakunza Patxi,ESP,8,34- 15. | Top 1. [8.94],IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,575,2009,Kranj,Lead,Men,Qualification,2009-11-14,/api/v1/category_rounds/1218/results,/api/v1/events/575/result/1,34-,Top,2009-11-14_Kranj_Lead_Men_Qualification.csv
Supper Gautier,FRA,10,Top 1. | 34+ 13. [10.06],IFSC Climbing Worldcup (L) - Kranj (SLO) 2009,575,2009,Kranj,Lead,Men,Qualification,2009-11-14,/api/v1/category_rounds/1218/results,/api/v1/events/575/result/1,Top,34+,2009-11-14_Kranj_Lead_Men_Qualification.csv
