name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Chevrier Anne-Laure,FRA,1,5t5 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,1,1,1,1,1,1,1,1,1,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Noguchi Akiyo,JPN,1,5t5 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,1,1,1,1,1,1,1,1,1,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Gros Natalija,SLO,2,5t6 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,1,1,1,1,1,1,1,1,2,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Stöhr Anna,AUT,2,5t7 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,1,1,1,1,1,1,1,1,3,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Chereshneva Yana,RUS,3,5t8 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,2,1,3,1,1,1,1,1,1,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Graftiaux Chloé,BEL,3,5t7 5b7,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,2,2,1,1,2,2,1,1,1,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Bibik Olga,RUS,4,5t8 5b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,1,1,1,1,2,2,1,1,3,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Johannesen Therese,NOR,4,5t8 5b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,2,1,1,1,1,1,3,2,1,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Schranz Christine,AUT,4,5t8 5b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,2,1,2,2,1,1,2,1,1,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Ernst Johanna,AUT,5,5t11 5b7,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,3,1,2,2,2,2,1,1,3,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Abramchuk Yulia,RUS,6,4t4 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,X,1,1,1,1,1,1,1,1,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Balakireva Alexandra,RUS,6,4t4 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,1,1,1,1,1,1,1,1,X,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Midtboe Hannah,NOR,6,4t6 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,1,1,2,1,1,1,2,1,X,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Verdier Emilie,FRA,7,4t8 4b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,2,1,3,3,1,1,2,1,X,X,2009-05-01_Hall_Boulder_Women_Qualification.csv
Ansade Maud,FRA,8,3t3 4b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,1,1,1,1,X,2,1,1,X,X,2009-05-01_Hall_Boulder_Women_Qualification.csv
Markovic Mina,SLO,8,4t6 5b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,2,1,1,1,1,1,X,2,2,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Gallyamova Anna,RUS,9,3t5 5b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,3,2,1,1,X,1,1,1,X,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Lavarda Jenny,ITA,9,4t7 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,X,1,1,1,1,1,3,1,2,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Lind Angelica,SWE,10,3t3 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,X,1,1,1,X,1,1,1,1,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Saurwein Katharina,AUT,10,3t5 4b6,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,1,1,2,2,X,2,2,1,X,X,2009-05-01_Hall_Boulder_Women_Qualification.csv
Bacher Barbara,AUT,11,3t5 3b3,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,1,1,X,X,X,X,1,1,3,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Le Neve Melissa,FRA,11,3t5 5b5,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,2,1,1,1,X,1,X,1,2,1,2009-05-01_Hall_Boulder_Women_Qualification.csv
Bezhko Olga,UKR,12,3t6 4b7,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Qualification,2009-05-01,/api/v1/category_rounds/1133/results,/api/v1/events/563/result/7,4,1,1,1,X,4,1,1,X,X,2009-05-01_Hall_Boulder_Women_Qualification.csv
