name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Stenkovaya Anna,,1,32.80,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,True,31.93,True,30.94,True,27.33,True,32.8,,,2009-04-18_Tarnow_Speed_Women_Final.csv
Ropek Edyta,,2,FALL,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,True,30.07,True,32.409,True,28.56,False,FALL,,,2009-04-18_Tarnow_Speed_Women_Final.csv
Tuzhylina Svitlana,,3,29.17,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,True,35.38,True,29.99,False,30.18,,,True,29.17,2009-04-18_Tarnow_Speed_Women_Final.csv
Buczek Klaudia,,4,32.92,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,True,38.94,True,33.4,False,34.35,,,False,32.92,2009-04-18_Tarnow_Speed_Women_Final.csv
Alekseeva Kseniia,,5,33.42,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,True,35.02,False,33.42,,,,,,,2009-04-18_Tarnow_Speed_Women_Final.csv
Gaidamakina Alina,,6,34.12,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,True,33.71,False,34.12,,,,,,,2009-04-18_Tarnow_Speed_Women_Final.csv
Yurina Valentina,,7,34.61,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,True,34.75,False,34.61,,,,,,,2009-04-18_Tarnow_Speed_Women_Final.csv
Boyarskikh  Ekaterina,,8,36.83,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,True,42.57,False,36.83,,,,,,,2009-04-18_Tarnow_Speed_Women_Final.csv
Ryepko Olena,,9,36.72,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,False,36.72,,,,,,,,,2009-04-18_Tarnow_Speed_Women_Final.csv
Savisko Anastasiya,,10,37.63,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,False,37.63,,,,,,,,,2009-04-18_Tarnow_Speed_Women_Final.csv
Levochkina  Yuliya,,11,38.22,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,False,38.22,,,,,,,,,2009-04-18_Tarnow_Speed_Women_Final.csv
Prokopiuk-Kawecka Monika,,12,39.77,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,False,39.77,,,,,,,,,2009-04-18_Tarnow_Speed_Women_Final.csv
BUD Gusaim Oleksandra,,13,40.17,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,False,40.17,,,,,,,,,2009-04-18_Tarnow_Speed_Women_Final.csv
Wicha Katarzyna,,14,42.58,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,False,42.58,,,,,,,,,2009-04-18_Tarnow_Speed_Women_Final.csv
Miroslaw Karina,,15,44.44,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,False,44.44,,,,,,,,,2009-04-18_Tarnow_Speed_Women_Final.csv
Blanco Lucelia,,16,FALL,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Women,Final,2009-04-18,/api/v1/category_rounds/1126/results,/api/v1/events/561/result/6,False,FALL,,,,,,,,,2009-04-18_Tarnow_Speed_Women_Final.csv
