name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
He CuiLian,CHN,1,Wildcard,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
He Cuifang,CHN,2,2.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Li Chunhua,CHN,3,3.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Ropek Edyta,POL,4,4.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
PAN Xuhua,CHN,5,5.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Levochkina  Yuliya,RUS,6,6.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Yurina Valentina,RUS,7,7.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Ryepko Olena,UKR,8,8.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Morozkina Olga,RUS,9,9.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Stenkovaya Anna,RUS,10,10.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Lee Hung Ying,TPE,11,11.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Titova Natalia,RUS,12,12.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Alekseeva Kseniia,RUS,13,13.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Tuzhylina Svitlana,UKR,14,14.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Ruyga Tatiana,RUS,15,15.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Hrozova Lucie,CZE,16,16.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Fakhritdinova Dinara,RUS,17,17.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Kuznetsova Tamara,KAZ,18,18.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Irsaliyeva Dinara,KAZ,19,19.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Bogolyubova Yekaterina,KGZ,20,20.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Klingler Petra,SUI,21,21.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Popova Yuliya,KAZ,22,22.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Graftiaux Chloé,BEL,23,23.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Soboleva Yevgeniya,KAZ,24,24.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Bibik Olga,RUS,25,25.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Lavarda Jenny,ITA,26,26.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Eyer Alexandra,SUI,27,27.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Schmid Christina,SUI,28,28.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Harini Harini,INA,29,29.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Iskakova Aliya,KAZ,30,30.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Noguchi Akiyo,JPN,31,31.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Gros Natalija,SLO,32,32.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Markovic Mina,SLO,33,33.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
Gilmour Sarah,NZL,34,34.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Women,Qualification,2009-06-30,/api/v1/category_rounds/1167/results,/api/v1/events/568/result/6,2009-06-30_Quinghai_Speed_Women_Qualification.csv
