name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Stöhr Anna,AUT,1,4t4 4b4,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,1,1,1,1,1,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Wurm Juliane,GER,2,4t9 4b6,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,1,1,5,2,2,2,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Balakireva Alexandra,RUS,3,3t3 4b9,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,1,1,X,6,1,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Bibik Olga,RUS,4,3t3 3b3,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,1,1,X,X,1,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,5,3t4 4b5,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,1,1,2,2,X,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Lavarda Jenny,ITA,6,3t4 4b6,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,1,1,X,2,2,2,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Graftiaux Chloé,BEL,7,3t6 4b5,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,1,1,X,2,4,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Shalagina Olga,UKR,8,3t6 4b7,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,4,2,X,3,1,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Abramchuk Yulia,RUS,9,3t6 4b8,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,2,2,X,4,3,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Ernst Johanna,AUT,10,3t8 4b8,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,X,1,6,5,1,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Kim Jain,KOR,11,2t2 4b4,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,X,1,X,1,1,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Bacher Barbara,AUT,12,2t3 4b9,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,X,4,X,2,2,2,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Gallyamova Anna,RUS,13,2t3 3b9,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,X,X,X,7,2,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Avezou Cecile,FRA,14,2t4 3b3,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,X,1,X,X,3,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Verdier Emilie,FRA,15,1t1 4b5,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,X,1,X,2,X,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Ansade Maud,FRA,16,1t1 4b7,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,X,1,X,3,X,2,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Vidmar Katja,SLO,17,1t1 4b11,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,X,1,X,1,X,8,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Chevrier Anne-Laure,FRA,18,1t1 3b3,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,X,1,X,X,X,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,18,1t1 3b3,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,X,1,X,X,X,1,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
Klingler Petra,SUI,20,1t1 2b2,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Semi-Final,2009-05-29,/api/v1/category_rounds/1140/results,/api/v1/events/564/result/7,1,1,X,1,X,X,X,X,2009-05-29_Wien_Boulder_Women_Semi-Final.csv
