name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Stöhr Anna,AUT,1,4t6 4b4,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Semi-Final,2009-06-30,/api/v1/category_rounds/1165/results,/api/v1/events/568/result/7,1,1,1,1,1,1,3,1,2009-06-30_Quinghai_Boulder_Women_Semi-Final.csv
Markovic Mina,SLO,2,4t6 4b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Semi-Final,2009-06-30,/api/v1/category_rounds/1165/results,/api/v1/events/568/result/7,2,1,1,1,1,1,2,2,2009-06-30_Quinghai_Boulder_Women_Semi-Final.csv
Gallyamova Anna,RUS,3,4t6 4b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Semi-Final,2009-06-30,/api/v1/category_rounds/1165/results,/api/v1/events/568/result/7,1,1,1,1,1,1,3,3,2009-06-30_Quinghai_Boulder_Women_Semi-Final.csv
Abramchuk Yulia,RUS,4,3t4 3b4,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Semi-Final,2009-06-30,/api/v1/category_rounds/1165/results,/api/v1/events/568/result/7,1,1,1,1,2,2,X,X,2009-06-30_Quinghai_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,5,3t5 3b4,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Semi-Final,2009-06-30,/api/v1/category_rounds/1165/results,/api/v1/events/568/result/7,2,1,1,1,2,2,X,X,2009-06-30_Quinghai_Boulder_Women_Semi-Final.csv
Shalagina Olga,UKR,6,3t6 4b7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Semi-Final,2009-06-30,/api/v1/category_rounds/1165/results,/api/v1/events/568/result/7,1,1,3,3,2,2,X,1,2009-06-30_Quinghai_Boulder_Women_Semi-Final.csv
Bibik Olga,RUS,7,3t6 4b10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Semi-Final,2009-06-30,/api/v1/category_rounds/1165/results,/api/v1/events/568/result/7,1,1,3,2,X,5,2,2,2009-06-30_Quinghai_Boulder_Women_Semi-Final.csv
Gros Natalija,SLO,8,3t6 3b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Semi-Final,2009-06-30,/api/v1/category_rounds/1165/results,/api/v1/events/568/result/7,2,2,3,3,1,1,X,X,2009-06-30_Quinghai_Boulder_Women_Semi-Final.csv
Balakireva Alexandra,RUS,9,3t8 4b12,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Semi-Final,2009-06-30,/api/v1/category_rounds/1165/results,/api/v1/events/568/result/7,2,1,3,3,3,3,X,5,2009-06-30_Quinghai_Boulder_Women_Semi-Final.csv
Johnson Alex,USA,10,2t2 4b4,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Semi-Final,2009-06-30,/api/v1/category_rounds/1165/results,/api/v1/events/568/result/7,1,1,X,1,1,1,X,1,2009-06-30_Quinghai_Boulder_Women_Semi-Final.csv
