name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Noguchi Akiyo,JPN,1,4t4 4b4,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Final,2009-05-01,/api/v1/category_rounds/1135/results,/api/v1/events/563/result/7,1,1,1,1,1,1,1,1
Stöhr Anna,AUT,1,4t4 4b4,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Final,2009-05-01,/api/v1/category_rounds/1135/results,/api/v1/events/563/result/7,1,1,1,1,1,1,1,1
Abramchuk Yulia,RUS,3,4t8 4b7,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Final,2009-05-01,/api/v1/category_rounds/1135/results,/api/v1/events/563/result/7,4,4,1,1,2,1,1,1
Ansade Maud,FRA,4,4t8 4b8,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Final,2009-05-01,/api/v1/category_rounds/1135/results,/api/v1/events/563/result/7,3,3,1,1,2,2,2,2
Gros Natalija,SLO,5,3t4 3b3,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Final,2009-05-01,/api/v1/category_rounds/1135/results,/api/v1/events/563/result/7,1,1,2,1,X,X,1,1
Gallyamova Anna,RUS,6,3t5 3b4,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Final,2009-05-01,/api/v1/category_rounds/1135/results,/api/v1/events/563/result/7,2,2,2,1,X,X,1,1
Lind Angelica,SWE,7,2t5 3b9,IFSC Climbing Worldcup (B) - Hall (AUT) 2009,563,2009,Hall,Boulder,Women,Final,2009-05-01,/api/v1/category_rounds/1135/results,/api/v1/events/563/result/7,3,3,2,1,X,5,X,X
