name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Zhong QiXin,CHN,1,Wildcard,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
Nigmatulin Alexandr,KAZ,2,2.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
Novikov Ivan,RUS,3,3.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
Abdrakhmanov Sergey,RUS,4,4.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
ZHANG Ning,CHN,5,5.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
Sinitcyn Sergei,RUS,6,6.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
Vaitsekhovskii Evgenii,RUS,7,7.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
Hroza Libor,CZE,8,8.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
Styenkovyy Maksym,UKR,9,9.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
Komondi Csaba,HUN,10,10.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
Chang Yeu-Shiang,TPE,11,11.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
Komosinski Jedrzej,POL,12,12.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
Li Guangpu,CHN,13,13.000,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Speed,Men,Qualification,2009-06-30,/api/v1/category_rounds/1175/results,/api/v1/events/568/result/2,2009-06-30_Quinghai_Speed_Men_Qualification.csv
