name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Noguchi Akiyo,JPN,1,5t5 5b5,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,1,1,1,1,1,1,1,1,1,1
Wurm Juliane,GER,1,5t13 5b12,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,1,1,1,1,8,8,2,1,1,1
Chevrier Anne-Laure,FRA,2,5t9 5b9,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,1,1,5,5,1,1,1,1,1,1
Kim Jain,KOR,2,4t4 4b4,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,1,1,1,1,X,X,1,1,1,1
Verdier Emilie,FRA,2,4t4 4b4,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,1,1,1,1,X,X,1,1,1,1
Lavarda Jenny,ITA,3,5t14 5b7,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,5,1,2,2,5,2,1,1,1,1
Abramchuk Yulia,RUS,4,4t4 5b6,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,1,1,1,1,X,2,1,1,1,1
Ansade Maud,FRA,4,4t5 4b4,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,2,1,1,1,X,X,1,1,1,1
Bacher Barbara,AUT,5,4t5 4b5,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,1,1,2,2,X,X,1,1,1,1
Saurwein Katharina,AUT,5,4t5 5b8,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,1,1,2,1,X,4,1,1,1,1
Graftiaux Chloé,BEL,6,4t6 5b7,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,1,1,3,2,1,1,1,1,X,2
Stöhr Anna,AUT,6,4t8 4b5,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,1,1,1,1,X,X,5,2,1,1
Vidmar Katja,SLO,6,4t6 5b7,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,2,1,2,2,X,2,1,1,1,1
Bibik Olga,RUS,7,4t8 4b6,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,1,1,1,1,X,X,5,3,1,1
Avezou Cecile,FRA,8,4t6 5b8,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,1,1,X,4,3,1,1,1,1,1
Balakireva Alexandra,RUS,8,4t8 4b7,IFSC Climbing Worldcup (B) - Wien (AUT) 2009,564,2009,Wien,Boulder,Women,Qualification,2009-05-29,/api/v1/category_rounds/1139/results,/api/v1/events/564/result/7,2,1,1,1,4,4,X,X,1,1
