name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Fischhuber Kilian,AUT,1,5t5 5b5,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,1,1,1,1,1,1,1,1,1,1,2009-06-05_Vail_Boulder_Men_Qualification.csv
Gelmanov Rustam,RUS,1,5t5 5b5,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,1,1,1,1,1,1,1,1,1,1,2009-06-05_Vail_Boulder_Men_Qualification.csv
Glairon Mondet Guillaume,FRA,1,5t5 5b5,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,1,1,1,1,1,1,1,1,1,1,2009-06-05_Vail_Boulder_Men_Qualification.csv
Moroni Gabriele,ITA,1,5t5 5b5,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,1,1,1,1,1,1,1,1,1,1,2009-06-05_Vail_Boulder_Men_Qualification.csv
Sommer Remo,SUI,1,5t5 5b5,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,1,1,1,1,1,1,1,1,1,1,2009-06-05_Vail_Boulder_Men_Qualification.csv
Woods Daniel,USA,1,5t5 5b5,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,1,1,1,1,1,1,1,1,1,1,2009-06-05_Vail_Boulder_Men_Qualification.csv
Takeuchi Toshiaki,JPN,7,5t6 5b5,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,2,1,1,1,1,1,1,1,1,1,2009-06-05_Vail_Boulder_Men_Qualification.csv
Hori Tsukuru,JPN,8,5t6 5b6,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,1,1,1,1,1,1,2,2,1,1,2009-06-05_Vail_Boulder_Men_Qualification.csv
Hukkataival Nalle,FIN,8,5t6 5b6,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,1,1,2,2,1,1,1,1,1,1,2009-06-05_Vail_Boulder_Men_Qualification.csv
Owen Kyle,USA,10,5t7 5b7,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,1,1,1,1,1,1,1,1,3,3,2009-06-05_Vail_Boulder_Men_Qualification.csv
Becan Klemen,SLO,11,5t8 5b5,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,2,1,1,1,3,1,1,1,1,1,2009-06-05_Vail_Boulder_Men_Qualification.csv
Julien Stéphan,FRA,12,5t8 5b7,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,1,1,2,2,2,2,1,1,2,1,2009-06-05_Vail_Boulder_Men_Qualification.csv
Gaidioz Loïc,FRA,13,5t9 5b6,IFSC Climbing Worldcup (B) - Vail (USA) 2009,565,2009,Vail,Boulder,Men,Qualification,2009-06-05,/api/v1/category_rounds/1148/results,/api/v1/events/565/result/3,1,1,1,1,2,2,2,1,3,1,2009-06-05_Vail_Boulder_Men_Qualification.csv
