name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Sinitcyn Sergei,,1,18.56,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,True,21.07,True,19.96,True,19.76,True,18.56,,,2009-04-18_Tarnow_Speed_Men_Final.csv
Vaitsekhovskii Evgenii,,2,20.66,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,True,21.15,True,20.76,True,18.67,False,20.66,,,2009-04-18_Tarnow_Speed_Men_Final.csv
Styenkovyy Maksym,,3,2.00,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,True,21.72,True,20.71,False,19.61,,,True,2.0,2009-04-18_Tarnow_Speed_Men_Final.csv
Abdrakhmanov Sergey,,4,FALL,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,True,22.22,True,22.82,False,21.24,,,False,FALL,2009-04-18_Tarnow_Speed_Men_Final.csv
Komosinski Jedrzej,,5,20.40,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,True,21.62,False,20.4,,,,,,,2009-04-18_Tarnow_Speed_Men_Final.csv
Podchesov Kostiantyn,,6,21.56,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,True,21.95,False,21.56,,,,,,,2009-04-18_Tarnow_Speed_Men_Final.csv
Pociecha Jakub,,7,28.90,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,True,25.58,False,28.9,,,,,,,2009-04-18_Tarnow_Speed_Men_Final.csv
Oleksy Tomasz,,8,FALL,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,True,23.0,False,FALL,,,,,,,2009-04-18_Tarnow_Speed_Men_Final.csv
Swirk Lukasz,,9,22.85,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,False,22.85,,,,,,,,,2009-04-18_Tarnow_Speed_Men_Final.csv
De Las Salas Leonel,,10,23.28,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,False,23.28,,,,,,,,,2009-04-18_Tarnow_Speed_Men_Final.csv
Nigmanov Zufar,,11,24.85,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,False,24.85,,,,,,,,,2009-04-18_Tarnow_Speed_Men_Final.csv
Kalita Maciej,,12,25.40,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,False,25.4,,,,,,,,,2009-04-18_Tarnow_Speed_Men_Final.csv
Osipov Maksym,,13,26.50,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,False,26.5,,,,,,,,,2009-04-18_Tarnow_Speed_Men_Final.csv
Komondi Csaba,,14,27.36,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,False,27.36,,,,,,,,,2009-04-18_Tarnow_Speed_Men_Final.csv
Salimov Oleksandr,,15,29.58,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,False,29.58,,,,,,,,,2009-04-18_Tarnow_Speed_Men_Final.csv
Kokorin Stanislav,,16,FALL,IFSC Climbing Worldcup (S) - Tarnow (POL) 2009,561,2009,Tarnow,Speed,Men,Final,2009-04-18,/api/v1/category_rounds/1128/results,/api/v1/events/561/result/2,False,FALL,,,,,,,,,2009-04-18_Tarnow_Speed_Men_Final.csv
