name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Gelmanov Rustam,RUS,1,4t6 4b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,1,1,1,1,2,2,2,1
Glairon Mondet Guillaume,FRA,2,4t9 4b9,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,1,1,2,2,5,5,1,1
Fischhuber Kilian,AUT,3,3t5 4b7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,1,1,2,1,X,3,2,2
McColl Sean,CAN,4,3t5 3b4,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,2,2,1,1,X,X,2,1
Barrans David,GBR,5,3t7 4b8,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,4,4,X,1,2,2,1,1
Rubtsov  Aleksei,RUS,6,3t8 3b3,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,5,1,2,1,X,X,1,1
Kozlov Victor,RUS,7,3t9 4b10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,2,1,6,4,1,1,X,4
Moroni Gabriele,ITA,8,2t3 3b3,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,X,1,X,X,1,1,2,1
Lachat Cédric,SUI,9,2t4 3b3,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,X,1,1,1,X,X,3,1
Core Christian,ITA,10,2t4 3b9,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,2,1,X,6,X,X,2,2
Gaidioz Loïc,FRA,11,2t6 3b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,2,1,4,4,X,X,X,1
Pouvreau Gérome,FRA,12,1t1 4b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,X,1,X,1,1,1,X,2
Jongeneelen Wouter,NED,13,1t1 2b2,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,X,1,X,X,X,X,1,1
Baumann Jonas,GER,14,1t2 3b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,2,1,X,2,X,X,X,2
Macias Matutano Bruno,ESP,15,1t2 3b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,X,1,X,3,X,X,2,2
Rakhmetov Salavat,RUS,16,1t4 3b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,X,1,X,X,X,2,4,3
Woods Daniel,USA,17,1t6 3b10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,X,2,6,6,X,X,X,2
Preti Lucas,ITA,18,0t 2b2,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,X,1,X,X,X,X,X,1
Shalagin Mykhaylo,UKR,19,0t 2b3,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,X,1,X,2,X,X,X,X
Hori Tsukuru,JPN,20,0t 1b2,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1173/results,/api/v1/events/568/result/3,X,X,X,X,X,X,X,2
