name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Gelmanov Rustam,RUS,1,4t5 4b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,2,1,1,1,1,1,1,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Moroni Gabriele,ITA,2,4t9 4b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,2,2,2,1,2,2,3,3,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Becan Klemen,SLO,3,4t14 4b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,4,4,6,1,1,1,3,2,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Fischhuber Kilian,AUT,4,4t14 4b11,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,9,7,1,1,2,2,2,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Julien Stéphan,FRA,5,3t5 4b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,2,2,1,1,2,2,X,3,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Feehally Edward,GBR,6,3t7 3b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,1,1,1,1,X,X,5,5,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Glairon Mondet Guillaume,FRA,7,3t9 4b9,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,X,6,3,1,1,1,5,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Kaiser Francois,FRA,8,3t11 4b11,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,1,1,X,1,6,6,4,3,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Ennemoser Lukas,AUT,9,3t12 3b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,8,3,3,1,X,X,1,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Preti Lucas,ITA,10,3t14 3b12,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,10,10,3,1,X,X,1,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Shalagin Mykhaylo,UKR,11,2t2 4b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,1,1,1,1,X,1,X,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Kruder Jernej,SLO,12,2t3 3b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,X,2,2,1,X,X,1,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Hori Tsukuru,JPN,13,2t5 4b17,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,X,12,2,1,3,3,X,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Hoarau Didier,FRA,14,2t7 3b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,4,3,X,1,X,X,3,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Verhoeven Jorg,NED,15,1t1 2b2,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,X,X,X,1,X,X,1,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Tak Timo,NED,16,1t2 3b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,2,2,X,1,X,X,X,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Andersson Daniel,SWE,17,0t 3b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,X,2,X,1,X,X,X,2,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Schulte Ferdinand,NED,17,0t 3b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,X,3,X,1,X,X,X,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Jongeneelen Wouter,NED,19,0t 3b9,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,X,6,X,1,X,X,X,2,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
Mogaki Keita,JPN,20,0t 2b2,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Semi-Final,2009-06-12,/api/v1/category_rounds/1155/results,/api/v1/events/566/result/3,X,X,X,1,X,X,X,1,2009-06-12_Eindhoven_Boulder_Men_Semi-Final.csv
