name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Gallyamova Anna,RUS,1,5t5 5b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,1,1,1,1,1,1,1,1
Shalagina Olga,UKR,2,5t6 5b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,2,1,1,1,1,1,1,1
Eyer Alexandra,SUI,3,5t7 5b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,2,1,1,1,2,2,1,1
Stöhr Anna,AUT,4,5t8 5b8,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,2,2,1,1,3,3,1,1
Vidmar Maja,SLO,5,5t13 5b7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,4,2,3,1,4,2,1,1
Markovic Mina,SLO,6,4t5 5b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,1,1,1,1,X,1,2,1
Gros Natalija,SLO,7,4t5 5b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,2,1,1,1,X,2,1,1
Johnson Alex,USA,7,4t5 5b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,X,1,2,2,1,1,1,1
Abramchuk Yulia,RUS,9,4t5 4b4,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,X,X,1,1,2,1,1,1
Noguchi Akiyo,JPN,10,4t6 5b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,1,1,1,1,3,1,X,1
Bibik Olga,RUS,11,4t6 5b7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,1,1,1,1,3,3,X,1
Kim Jain,KOR,12,4t6 5b8,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,2,2,1,1,X,3,2,1
Rands Lisa,USA,12,4t6 5b8,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,1,1,2,2,2,2,X,2
Lavarda Jenny,ITA,14,4t6 5b9,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Women,Qualification,2009-06-30,/api/v1/category_rounds/1164/results,/api/v1/events/568/result/7,1,1,2,2,1,1,X,4,2,1
