name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Gelmanov Rustam,RUS,1,5t8 5b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,3,1,1,1,2,2,1,1,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Jongeneelen Wouter,NED,1,5t7 5b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,1,1,1,1,1,1,1,1,3,3,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Fischhuber Kilian,AUT,2,5t8 5b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,1,1,3,3,1,1,1,1,2,2,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Verhoeven Jorg,NED,2,5t9 5b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,2,1,2,1,1,1,1,1,3,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Kaiser Francois,FRA,3,4t4 5b9,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,1,1,X,5,1,1,1,1,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Moroni Gabriele,ITA,3,3t3 5b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,1,1,1,1,X,3,X,1,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Hori Tsukuru,JPN,4,4t5 5b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,2,1,X,3,1,1,1,1,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Preti Lucas,ITA,4,3t8 5b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,6,1,X,1,1,1,X,1,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Julien Stéphan,FRA,5,4t6 4b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,2,1,X,X,1,1,2,1,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Schulte Ferdinand,NED,5,2t3 3b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,2,1,X,X,X,5,X,X,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Andersson Daniel,SWE,6,2t4 4b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,3,1,X,1,X,X,X,3,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Kruder Jernej,SLO,6,4t6 4b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,2,1,X,X,2,2,1,1,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Becan Klemen,SLO,7,2t4 4b10,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,3,1,X,X,X,3,X,5,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Shalagin Mykhaylo,UKR,7,4t8 4b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,3,1,2,1,2,2,X,X,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Ennemoser Lukas,AUT,8,4t9 5b9,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,2,1,X,1,1,1,5,5,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Hoarau Didier,FRA,8,2t4 3b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,2,1,X,X,X,X,X,1,2,2,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Mogaki Keita,JPN,9,2t5 4b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,4,2,X,X,X,2,X,2,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Tak Timo,NED,9,3t3 3b3,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,1,1,X,X,1,1,X,X,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Feehally Edward,GBR,10,3t4 4b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,1,1,X,3,2,2,X,X,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Glairon Mondet Guillaume,FRA,10,2t5 4b11,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,2,1,3,3,X,6,X,1,X,X,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
de Leeuw Nicky,NED,11,3t4 4b9,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,2,1,X,6,1,1,X,X,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Hoppe Markus,GER,11,2t5 3b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,4,2,X,X,X,X,X,1,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Rugens Rolands,LVA,12,3t4 3b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,1,1,X,X,1,1,X,X,2,2,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Würth Peter,GER,12,2t7 3b12,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,1,1,X,X,X,X,X,5,6,6,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Barrans David,GBR,13,2t10 5b13,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,X,1,4,4,X,1,X,1,6,6,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
McColl Sean,CAN,13,3t5 4b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,3,1,X,2,1,1,X,X,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Ten Sijthoff Casper,NED,14,2t10 4b13,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,7,5,X,X,X,1,X,4,3,3,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Watson Stewart,GBR,14,3t6 3b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,1,1,X,X,4,2,X,X,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
De Leeuw Ricardo,NED,15,3t7 4b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,3,1,X,X,1,1,3,2,X,2,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Kim Jaha,KOR,15,1t1 4b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,X,2,X,X,X,1,X,3,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Gerland Bastien,FRA,16,3t7 3b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,4,2,X,X,2,2,X,X,1,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Nieuwenhuijsen Michiel,NED,16,1t1 3b4,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,X,2,X,X,1,1,X,1,X,X,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Farcy Nicolas,BEL,17,3t7 3b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,3,3,X,X,2,2,X,X,2,1,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
Kleshnov Stanislav,UKR,17,1t1 3b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2009,566,2009,Eindhoven,Boulder,Men,Qualification,2009-06-12,/api/v1/category_rounds/1154/results,/api/v1/events/566/result/3,1,1,X,X,X,4,X,1,X,X,2009-06-12_Eindhoven_Boulder_Men_Qualification.csv
