name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Kozlov Victor,RUS,1,5t7 5b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,2,1,2,1,1,1,1,1
Rakhmetov Salavat,RUS,1,5t7 5b7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,1,1,1,1,3,3
Fischhuber Kilian,AUT,2,5t7 5b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,2,1,1,1,2,2,1,1
Gelmanov Rustam,RUS,2,5t8 5b8,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,1,1,1,1,4,4
Hori Tsukuru,JPN,2,5t8 5b8,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,3,3,1,1,2,2
Lachat Cédric,SUI,3,5t10 5b10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,2,2,5,5,1,1
Preti Lucas,ITA,4,4t4 4b4,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,X,X,1,1,1,1
Rubtsov  Aleksei,RUS,4,5t12 5b12,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,4,4,5,5,1,1
Glairon Mondet Guillaume,FRA,5,4t5 4b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,2,2,1,1,X,X
Woods Daniel,USA,5,4t4 4b4,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,1,1,X,X,1,1
Core Christian,ITA,6,4t11 5b11,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,X,1,2,2,3,2,5,5
McColl Sean,CAN,6,4t5 4b4,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,1,1,X,X,2,1
Baumann Jonas,GER,7,3t3 5b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,1,1,X,1,X,2
Gaidioz Loïc,FRA,7,3t3 5b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,X,2,1,1,X,1
Shalagin Mykhaylo,UKR,7,4t6 5b7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,1,1,3,3,X,1
Macias Matutano Bruno,ESP,8,3t3 5b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,X,1,X,2,1,1,1,1
Moroni Gabriele,ITA,9,3t3 4b4,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,X,1,1,1,X,X,1,1
Pouvreau Gérome,FRA,9,3t3 5b7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,X,3,1,1,X,1
Barrans David,GBR,10,3t3 4b6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,X,3,1,1,X,X
Jongeneelen Wouter,NED,10,2t3 5b11,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,X,2,2,1,X,4,X,3
Hoppe Markus,GER,11,3t3 4b8,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,X,5,1,1,X,X
Usobiaga Lakunza Patxi,ESP,11,2t3 4b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,X,1,X,X,X,1,2,2
Lazarov Blagovest,BUL,12,3t3 4b9,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,X,X,1,1,X,6
Sugimoto Rei,JPN,12,2t3 3b3,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,X,1,X,X,X,X,2,1
Mogaki Keita,JPN,13,3t4 4b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,1,1,2,2,X,1,X,X
Muraoka Tatsuya,JPN,13,2t3 3b4,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,2,2,X,X,X,X,X,1
Kruder Jernej,SLO,14,2t5 5b9,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,2,1,X,1,3,3,X,3,X,1
Verhoeven Jorg,NED,14,3t6 4b7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,2,1,X,2,3,3,X,X
Midtboe Magnus,NOR,15,2t5 4b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,3,1,X,1,2,2,X,X,X,1
Park Jihwan,KOR,15,2t2 3b3,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,X,1,X,X,1,1,X,X
Rugens Rolands,LVA,16,2t3 3b7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,2,2,X,X,X,4,X,X
Son Sangwon,KOR,16,2t7 5b11,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,X,1,X,2,6,6,X,1
Chernikov Mikhail,RUS,17,1t1 4b5,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,1,1,X,1,X,2,X,X,X,1
Kim Jaha,KOR,17,2t4 4b11,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Boulder,Men,Qualification,2009-06-30,/api/v1/category_rounds/1172/results,/api/v1/events/568/result/3,3,3,1,1,X,4,X,3,X,X
