name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Ondra Adam,CZE,1,Top,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1170/results,/api/v1/events/568/result/1,Top,2009-06-30_Quinghai_Lead_Men_Semi-Final.csv
Usobiaga Lakunza Patxi,ESP,2,42-,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1170/results,/api/v1/events/568/result/1,42-,2009-06-30_Quinghai_Lead_Men_Semi-Final.csv
Kryukov Valeriy,UKR,3,41+,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1170/results,/api/v1/events/568/result/1,41+,2009-06-30_Quinghai_Lead_Men_Semi-Final.csv
Lachat Cédric,SUI,4,41,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1170/results,/api/v1/events/568/result/1,41,2009-06-30_Quinghai_Lead_Men_Semi-Final.csv
Nitta Tatsumi,JPN,5,40+,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1170/results,/api/v1/events/568/result/1,40+,2009-06-30_Quinghai_Lead_Men_Semi-Final.csv
McColl Sean,CAN,6,40,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1170/results,/api/v1/events/568/result/1,40,2009-06-30_Quinghai_Lead_Men_Semi-Final.csv
Lama David,AUT,7,33,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1170/results,/api/v1/events/568/result/1,33,2009-06-30_Quinghai_Lead_Men_Semi-Final.csv
Amma Sachi,JPN,8,32+,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1170/results,/api/v1/events/568/result/1,32+,2009-06-30_Quinghai_Lead_Men_Semi-Final.csv
Romain Manuel,FRA,9,32,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1170/results,/api/v1/events/568/result/1,32,2009-06-30_Quinghai_Lead_Men_Semi-Final.csv
Son Sangwon,KOR,9,32,IFSC Climbing World Championships  - Qinghai (CHN) 2009,568,2009,Quinghai,Lead,Men,Semi-Final,2009-06-30,/api/v1/category_rounds/1170/results,/api/v1/events/568/result/1,32,2009-06-30_Quinghai_Lead_Men_Semi-Final.csv
