name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Chereshneva Yana,RUS,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Ciavaldini Caroline,FRA,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Dufraisse Alizée,FRA,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Durif Charlotte,FRA,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Eiter Angela,AUT,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Ernst Johanna,AUT,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Eyer Alexandra,SUI,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Gros Natalija,SLO,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Kim Jain,KOR,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Kobayashi Yuka,JPN,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Malamid Evgeniia,RUS,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Markovic Mina,SLO,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Sarkany Muriel,BEL,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
schöpf Bettina,AUT,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Schranz Christine,AUT,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Vidmar Maja,SLO,1,Top 1. | Top 1. [10.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Lavarda Jenny,ITA,17,36+ 24. | Top 1. [15.10],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,36+,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
Gosar Asja,SLO,18,Top 1. | 38- 20. [15.68],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,38-,2009-08-21_Imst_Lead_Women_Qualification.csv
Pinet Florence,FRA,19,35+ 26. | Top 1. [15.72],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,35+,Top,2009-08-21_Imst_Lead_Women_Qualification.csv
van Bergen Nikki,NED,20,Top 1. | 37+ 22. [16.25],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,37+,2009-08-21_Imst_Lead_Women_Qualification.csv
Le Neve Melissa,FRA,21,Top 1. | 37- 23. [16.61],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,37-,2009-08-21_Imst_Lead_Women_Qualification.csv
Bacher Sabine,AUT,22,Top 1. | 36- 24. [16.97],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,36-,2009-08-21_Imst_Lead_Women_Qualification.csv
DiGiulian Sasha,USA,23,Top 1. | 32 25. [17.49],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,32,2009-08-21_Imst_Lead_Women_Qualification.csv
Avoscan Sara,ITA,24,Top 1. | 29- 28. [18.33],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,29-,2009-08-21_Imst_Lead_Women_Qualification.csv
Bacher Barbara,AUT,25,Top 1. | 24.5 33. [19.90],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,Top,24.5,2009-08-21_Imst_Lead_Women_Qualification.csv
Ostapenko Olena,UKR,26,35 27. | 38- 20. [23.53],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,35,38-,2009-08-21_Imst_Lead_Women_Qualification.csv
Wurm Juliane,GER,27,21- 31. | 39- 19. [24.85],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,21-,39-,2009-08-21_Imst_Lead_Women_Qualification.csv
Hensley Tiffany,USA,28,36 25. | 28- 29. [27.16],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,36,28-,2009-08-21_Imst_Lead_Women_Qualification.csv
Claassen Paige,USA,29,29+ 28. | 29 27. [27.50],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,29+,29,2009-08-21_Imst_Lead_Women_Qualification.csv
Neumärker Luisa,GER,30,29 29. | 25.5- 31. [29.98],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,29,25.5-,2009-08-21_Imst_Lead_Women_Qualification.csv
Couchot Mathilde,FRA,31,18 36. | 32 25. [30.72],IFSC Climbing Worldcup (L) - Imst (AUT) 2009,572,2009,Imst,Lead,Women,Qualification,2009-08-21,/api/v1/category_rounds/1197/results,/api/v1/events/572/result/5,18,32,2009-08-21_Imst_Lead_Women_Qualification.csv
