name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
He CuiLian,,1,9.04,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,True,2.11,True,2.21,True,2.31,True,9.04,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
He Cuifang,,2,9.30,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,True,2.12,True,2.22,True,2.32,False,9.3,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
Li Chunhua,,3,9.38,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,True,2.13,True,2.23,False,2.33,,,True,9.38,2009-06-30_Qinghai m_Speed_Women_Final.csv
Alekseeva Kseniia,,4,FALL,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,True,2.14,True,2.24,False,2.34,,,False,FALL,2009-06-30_Qinghai m_Speed_Women_Final.csv
Levochkina  Yuliya,,5,10.83,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,True,2.15,False,10.83,,,,,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
Stenkovaya Anna,,6,10.90,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,True,2.16,False,10.9,,,,,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
Irsaliyeva Dinara,,7,11.90,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,True,2.17,False,11.9,,,,,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
Morozkina Olga,,8,12.30,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,True,2.18,False,12.3,,,,,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
Yurina Valentina,,9,11.67,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,False,11.67,,,,,,,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
Titova Natalia,,10,12.27,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,False,12.27,,,,,,,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
Ulzhabayeva Tamara,,11,13.20,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,False,13.2,,,,,,,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
Tuzhylina Svitlana,,12,13.50,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,False,13.5,,,,,,,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
Lee Hung Ying,,13,13.68,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,False,13.68,,,,,,,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
Hrozova Lucie,,14,13.89,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,False,13.89,,,,,,,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
Ropek Edyta,,15,FALL,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,False,FALL,,,,,,,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
Ryepko Olena,,16,FALL,IFSC Climbing World Championships  - Qinghai (CHN) 2009 - 15m Speed,567,2009,Qinghai m,Speed,Women,Final,2009-06-30,/api/v1/category_rounds/1158/results,/api/v1/events/567/result/6,False,FALL,,,,,,,,,2009-06-30_Qinghai m_Speed_Women_Final.csv
