name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Glairon Mondet Guillaume,FRA,1,4t9 4b7,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,3,1,X,X,2,2,3,3,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Moroni Gabriele,ITA,2,4t9 4b8,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,X,X,5,4,2,2,1,1,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Hori Tsukuru,JPN,3,4t10 4b9,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,4,4,3,3,X,X,2,1,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Pouvreau Gérome,FRA,4,3t4 4b7,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,X,3,1,1,X,X,2,2,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Baumann Jonas,GER,5,3t4 3b3,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,2,1,X,X,X,X,1,1,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Lebreton Olivier,FRA,6,3t4 3b4,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,1,1,2,2,X,X,X,X,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Mogaki Keita,JPN,7,3t5 3b5,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,1,1,X,X,X,X,3,3,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Sharafutdinov Dmitrii,RUS,8,3t6 4b7,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,2,1,X,2,X,X,3,3,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Shimizu Atsushi,JPN,9,3t7 3b4,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,4,1,2,2,X,X,X,X,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Muraoka Tatsuya,JPN,10,3t9 5b17,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,X,6,X,3,5,5,3,2,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Becan Klemen,SLO,11,3t12 3b9,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,4,1,X,X,7,7,X,X,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Verhoeven Jorg,NED,12,3t14 5b16,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,X,1,X,2,8,7,5,5,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Julien Stéphan,FRA,13,2t2 4b6,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,X,3,X,1,X,X,1,1,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Preti Lucas,ITA,14,2t2 3b3,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,X,1,X,X,X,X,1,1,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Watanabe Kazuma,JPN,15,2t2 2b2,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,1,1,X,X,X,X,X,X,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Son Sangwon,KOR,16,2t3 4b11,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,X,3,X,5,X,X,2,2,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Gaidioz Loïc,FRA,17,2t4 4b8,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,X,3,X,1,X,X,3,3,2009-04-11_Kazo_Boulder_Men_Qualification.csv
Gelmanov Rustam,RUS,17,2t4 4b8,IFSC Climbing Worldcup (B) - Kazo (JPN) 2009,560,2009,Kazo,Boulder,Men,Qualification,2009-04-11,/api/v1/category_rounds/1122/results,/api/v1/events/560/result/3,1,1,X,3,X,1,X,X,3,3,2009-04-11_Kazo_Boulder_Men_Qualification.csv
