name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
He Cuifang,CHN,1,11.640,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Stenkovaya Anna,RUS,2,11.680,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Li Chunhua,CHN,3,12.030,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Ropek Edyta,POL,4,12.040,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
He CuiLian,CHN,5,12.530,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Blanco Lucelia,VEN,6,12.790,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Ryepko Olena,UKR,7,13.250,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Yurina Valentina,RUS,8,13.560,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Alekseeva Kseniia,RUS,9,14.020,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Gaidamakina Alina,RUS,10,14.040,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Savisko Anastasiya,UKR,11,14.940,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Tuzhylina Svitlana,UKR,12,15.180,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Boyarskikh  Ekaterina,RUS,13,15.390,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Prokopiuk Monika,POL,14,15.400,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Levochkina  Yuliya,RUS,15,16.000,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Morandi Jessica,ITA,16,17.470,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Gislimberti Anna,ITA,17,17.590,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Rudzinska Malgorzata,POL,18,19.920,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
Maneva Radiana,BUL,19,26.130,IFSC Climbing Worldcup (S) - Trento (ITA) 2009,562,2009,Trento,Speed,Women,Qualification,2009-04-25,/api/v1/category_rounds/1129/results,/api/v1/events/562/result/6,2009-04-25_Trento_Speed_Women_Qualification.csv
