name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Durif Charlotte,FRA,1,Top 1. | Top 1. [5.81],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,Top,2011-10-28_Valence_Lead_Women_Qualification.csv
Kim Jain,KOR,1,Top 1. | Top 1. [5.81],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,Top,2011-10-28_Valence_Lead_Women_Qualification.csv
Röck Magdalena,AUT,1,Top 1. | Top 1. [5.81],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,Top,2011-10-28_Valence_Lead_Women_Qualification.csv
Schranz Christine,AUT,1,Top 1. | Top 1. [5.81],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,Top,2011-10-28_Valence_Lead_Women_Qualification.csv
Bacher Barbara,AUT,5,Top 1. | 35- 9. [8.22],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,35-,2011-10-28_Valence_Lead_Women_Qualification.csv
Ciavaldini Caroline,FRA,6,Top 1. | 33 11. [9.08],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,33,2011-10-28_Valence_Lead_Women_Qualification.csv
Markovic Mina,SLO,7,Top 1. | 33- 12. [9.49],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,33-,2011-10-28_Valence_Lead_Women_Qualification.csv
Ernst Johanna,AUT,8,41 21. | Top 1. [9.72],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,41,Top,2011-10-28_Valence_Lead_Women_Qualification.csv
Vidmar Maja,SLO,9,Top 1. | 32- 13. [9.87],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,32-,2011-10-28_Valence_Lead_Women_Qualification.csv
Lavarda Jenny,ITA,10,Top 1. | 31+ 14. [10.25],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,31+,2011-10-28_Valence_Lead_Women_Qualification.csv
Chereshneva Yana,RUS,11,39 24. | Top 1. [10.50],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,39,Top,2011-10-28_Valence_Lead_Women_Qualification.csv
Thévenet Marine,FRA,12,Top 1. | 30+ 15. [10.61],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,30+,2011-10-28_Valence_Lead_Women_Qualification.csv
Dufraisse Alizée,FRA,13,38 26. | Top 1. [10.92],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,38,Top,2011-10-28_Valence_Lead_Women_Qualification.csv
Eiter Angela,AUT,14,36 28. | Top 1. [11.22],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,36,Top,2011-10-28_Valence_Lead_Women_Qualification.csv
Avezou Cecile,FRA,15,Top 1. | 30- 17. [11.94],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,30-,2011-10-28_Valence_Lead_Women_Qualification.csv
Serrière Julia,FRA,15,Top 1. | 30- 17. [11.94],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,30-,2011-10-28_Valence_Lead_Women_Qualification.csv
Söderlund Matilda,SWE,15,Top 1. | 30- 17. [11.94],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,30-,2011-10-28_Valence_Lead_Women_Qualification.csv
Posch Katharina,AUT,18,43+ 19. | 33+ 10. [13.78],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,43+,33+,2011-10-28_Valence_Lead_Women_Qualification.csv
Janicot Hélène,FRA,19,Top 1. | 25- 30. [15.00],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,Top,25-,2011-10-28_Valence_Lead_Women_Qualification.csv
Fergeau Celine,FRA,20,44+ 16. | 30- 17. [17.44],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,44+,30-,2011-10-28_Valence_Lead_Women_Qualification.csv
Brumagne Mathilde,BEL,21,42 20. | 30 16. [17.89],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,42,30,2011-10-28_Valence_Lead_Women_Qualification.csv
Stotz Rebekka,SUI,22,45 15. | 28+ 22. [18.17],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,45,28+,2011-10-28_Valence_Lead_Women_Qualification.csv
Michelard Laura,FRA,23,44 17. | 27- 23. [19.77],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,44,27-,2011-10-28_Valence_Lead_Women_Qualification.csv
van Bergen Nikki,NED,24,44- 18. | 26+ 24. [21.00],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,44-,26+,2011-10-28_Valence_Lead_Women_Qualification.csv
Becerra Mathilde,FRA,25,39+ 23. | 26+ 24. [23.74],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,39+,26+,2011-10-28_Valence_Lead_Women_Qualification.csv
Sigrist Manuela,SUI,26,27 31. | 30- 17. [24.27],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,27,30-,2011-10-28_Valence_Lead_Women_Qualification.csv
Rohner Amanda,SUI,27,41- 22. | 25 28. [25.04],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,41-,25,2011-10-28_Valence_Lead_Women_Qualification.csv
Gosar Asja,SLO,28,38 26. | 26 26. [26.25],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,38,26,2011-10-28_Valence_Lead_Women_Qualification.csv
Traber Stephanie,FRA,29,39 24. | 25 28. [26.42],IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Qualification,2011-10-28,/api/v1/category_rounds/1769/results,/api/v1/events/686/result/5,39,25,2011-10-28_Valence_Lead_Women_Qualification.csv
