name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Fischhuber Kilian,AUT,1,3t5 4b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,1,1,2,1,X,1,2,2
Sharafutdinov Dmitrii,RUS,2,3t5 4b9,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,1,1,1,1,3,1,X,6
Glairon Mondet Guillaume,FRA,3,3t5 3b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,1,1,1,1,X,X,3,3
Gelmanov Rustam,RUS,4,3t6 4b6,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,2,2,X,1,3,2,1,1
Hori Tsukuru,JPN,5,3t7 3b4,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,1,1,1,1,5,2,X,X
Schubert Jakob,AUT,6,3t8 4b7,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,2,1,3,2,X,1,3,3
Moroni Gabriele,ITA,7,2t2 3b3,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,1,1,1,1,X,1,X,X
Rubtsov  Aleksei,RUS,8,2t4 3b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,3,3,1,1,X,1,X,X
Becan Klemen,SLO,9,2t5 2b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,2,2,3,3,X,X,X,X
Gaidioz Loïc,FRA,10,2t6 2b4,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,3,3,3,1,X,X,X,X
Nomine Baptiste,FRA,11,1t4 3b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,4,1,X,1,X,X,X,3
Shalagin Mykhaylo,UKR,12,1t5 1b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,5,5,X,X,X,X,X,X
Sanchez González Ignacio,ESP,13,0t 2b2,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,X,1,X,1,X,X,X,X
Comina Fabien,FRA,14,0t 2b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,X,3,X,2,X,X,X,X
Hemund Kevin,SUI,15,0t 2b6,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,X,3,X,3,X,X,X,X
Caleyron Thomas,FRA,16,0t 1b1,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,X,1,X,X,X,X,X,X
Blaser Benjamin,SUI,17,0t 1b2,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,X,X,X,2,X,X,X,X
Hequin Olivier,FRA,18,0t 1b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,X,5,X,X,X,X,X,X
Jongeneelen Wouter,NED,18,0t 1b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Semi-Final,2011-04-14,/api/v1/category_rounds/1639/results,/api/v1/events/665/result/3,X,5,X,X,X,X,X,X
