name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Sinitcyn Sergei,,1,6.65,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,True,7.11,True,7.7,True,6.75,True,6.65,,
Vaitsekhovskii Evgenii,,2,FALL,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,True,6.98,True,6.78,True,10.27,False,FALL,,
Hroza Libor,,3,6.93,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,True,6.99,True,6.71,False,FALL,,,True,6.93
Swirk Lukasz,,4,10.38,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,True,7.97,True,7.07,False,FALL,,,False,10.38
Komosinski Jedrzej,,5,6.94,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,True,7.53,False,6.94,,,,,,
Nigmanov Zufar,,6,7.25,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,True,8.4,False,7.25,,,,,,
Nigmatulin Alexandr,,7,7.43,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,True,7.51,False,7.43,,,,,,
Kokorin Stanislav,,8,9.22,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,True,7.1,False,9.22,,,,,,
Shevchenko Arsenii,,9,8.11,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,False,8.119,,,,,,,,
Styenkovyy Maksym,,10,8.20,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,False,8.2,,,,,,,,
Bokanov Sayat,,11,8.82,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,False,8.82,,,,,,,,
Abdrakhmanov Sergey,,12,8.93,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,False,8.93,,,,,,,,
Novikov Ivan,,13,9.77,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,False,9.77,,,,,,,,
Gontero Leonardo,,14,10.33,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,False,10.33,,,,,,,,
Gontaryk Yaroslav,,15,11.41,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,False,11.41,,,,,,,,
Molchanov Alexey,,16,FALL,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Speed,Men,Final,2011-04-14,/api/v1/category_rounds/1642/results,/api/v1/events/665/result/2,False,FALL,,,,,,,,
