name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Amma Sachi,JPN,1,Top 1. | Top 1. [2.45],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,Top,Top,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [2.45],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,Top,Top,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,1,Top 1. | Top 1. [2.45],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,Top,Top,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Kryukov Valeriy,UKR,4,44- 4. | Top 1. [3.67],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,44-,Top,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Desgranges Romain,FRA,5,44- 4. | 45- 6. [5.20],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,44-,45-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Zazulin Evgenii,RUS,6,41- 9. | Top 1. [5.61],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,41-,Top,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Chernikov Mikhail,RUS,7,42 6. | 44- 7. [6.48],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,42,44-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Supper Gautier,FRA,8,42- 7. | 42+ 9. [8.22],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,42-,42+,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Son Sangwon,KOR,9,41- 9. | 43- 8. [9.17],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,41-,43-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Ballet Thomas,FRA,10,41- 9. | 42 10. [10.75],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,41-,42,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Ovchinnikov Evgeny,RUS,10,41- 9. | 42 10. [10.75],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,41-,42,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Skofic Domen,SLO,12,42- 7. | 38- 17. [11.62],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,42-,38-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
McColl Sean,CAN,13,40- 13. | 42 10. [12.19],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,40-,42,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,14,39 15. | 38- 17. [16.43],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,39,38-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Reffo Silvio,ITA,15,36 19. | 42- 13. [16.52],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,36,42-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Suyushkin Nikita,RUS,16,39- 16. | 37+ 20. [17.89],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,39-,37+,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Matsushima Akito,JPN,17,35- 23. | 42- 13. [18.14],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,35-,42-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Rudigier Max,AUT,18,36- 21. | 41+ 16. [18.33],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,36-,41+,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Grosso Cesar,BRA,19,36 19. | 38- 17. [18.73],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,36,38-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Ravanal Tomas,CHI,20,38 17. | 37- 21. [18.89],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,38,37-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Terentyev Sergey,RUS,21,33- 26. | 42- 13. [19.26],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,33-,42-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Sim Seolbin,KOR,22,38- 18. | 36+ 22. [19.90],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,38-,36+,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
De Alba Flores Santiago,MEX,23,40- 13. | 27+ 32. [21.27],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,40-,27+,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Halenke Sebastian,GER,24,35 22. | 36 23. [22.49],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,35,36,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Shaferov Sergei,BLR,25,33+ 25. | 33- 25. [25.00],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,33+,33-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Barrans David,GBR,26,35- 23. | 32- 27. [25.19],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,35-,32-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Epih Sergej,SLO,27,33- 26. | 32+ 26. [26.25],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,33-,32+,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Kim Jaha,KOR,28,31+ 34. | 35- 24. [28.57],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,31+,35-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Gullsten Anthony,FIN,29,32 28. | 30+ 29. [28.75],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,32,30+,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Hong Matty,USA,30,32- 30. | 31- 28. [29.70],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,32-,31-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Spannuth Ben,USA,31,32- 30. | 30 30. [30.74],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,32-,30,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Vekla Pavlo,UKR,32,32- 30. | 28- 31. [31.25],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,32-,28-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
Schellingerhout Elko,NED,33,32 28. | 26- 37. [32.47],IFSC World Championship Lead Group A - Arco 2011,676,2011,Arco Group A,Lead,Men,Qualification,2011-07-20,/api/v1/category_rounds/1712/results,/api/v1/events/676/result/1,32,26-,2011-07-20_Arco Group A_Lead_Men_Qualification.csv
