name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Blaser Benjamin,SUI,11,0t 3b15,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Semi-Final,2011-05-13,/api/v1/category_rounds/1653/results,/api/v1/events/668/result/3,X,6,X,X,X,4,X,5,2011-05-13_Vienna_Boulder_Men_Semi-Final.csv
Rubtsov  Aleksei,RUS,12,0t 2b2,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Semi-Final,2011-05-13,/api/v1/category_rounds/1653/results,/api/v1/events/668/result/3,X,1,X,X,X,1,X,X,2011-05-13_Vienna_Boulder_Men_Semi-Final.csv
Jongeneelen Wouter,NED,13,0t 2b3,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Semi-Final,2011-05-13,/api/v1/category_rounds/1653/results,/api/v1/events/668/result/3,X,2,X,X,X,1,X,X,2011-05-13_Vienna_Boulder_Men_Semi-Final.csv
Lachat Cédric,SUI,14,0t 2b5,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Semi-Final,2011-05-13,/api/v1/category_rounds/1653/results,/api/v1/events/668/result/3,X,1,X,X,X,X,X,4,2011-05-13_Vienna_Boulder_Men_Semi-Final.csv
Sanchez González Ignacio,ESP,14,0t 2b5,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Semi-Final,2011-05-13,/api/v1/category_rounds/1653/results,/api/v1/events/668/result/3,X,2,X,X,X,3,X,X,2011-05-13_Vienna_Boulder_Men_Semi-Final.csv
Pringle Ethan,USA,16,0t 2b6,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Semi-Final,2011-05-13,/api/v1/category_rounds/1653/results,/api/v1/events/668/result/3,X,5,X,X,X,1,X,X,2011-05-13_Vienna_Boulder_Men_Semi-Final.csv
Bonder Jeremy,FRA,17,0t 1b1,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Semi-Final,2011-05-13,/api/v1/category_rounds/1653/results,/api/v1/events/668/result/3,X,1,X,X,X,X,X,X,2011-05-13_Vienna_Boulder_Men_Semi-Final.csv
Glairon Mondet Guillaume,FRA,17,0t 1b1,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Semi-Final,2011-05-13,/api/v1/category_rounds/1653/results,/api/v1/events/668/result/3,X,X,X,X,X,1,X,X,2011-05-13_Vienna_Boulder_Men_Semi-Final.csv
Mogaki Keita,JPN,17,0t 1b1,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Semi-Final,2011-05-13,/api/v1/category_rounds/1653/results,/api/v1/events/668/result/3,X,1,X,X,X,X,X,X,2011-05-13_Vienna_Boulder_Men_Semi-Final.csv
Conrad Mathias,GER,20,0t 1b4,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Men,Semi-Final,2011-05-13,/api/v1/category_rounds/1653/results,/api/v1/events/668/result/3,X,X,X,X,X,4,X,X,2011-05-13_Vienna_Boulder_Men_Semi-Final.csv
