name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Rubtsov  Aleksei,RUS,1,4t6 4b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,673,2011,Sheffield,Boulder,Men,Semi-Final,2011-07-02,/api/v1/category_rounds/1683/results,/api/v1/events/673/result/3,1,1,2,1,1,1,2,2,2011-07-02_Sheffield_Boulder_Men_Semi-Final.csv
Caleyron Thomas,FRA,2,2t2 3b3,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,673,2011,Sheffield,Boulder,Men,Semi-Final,2011-07-02,/api/v1/category_rounds/1683/results,/api/v1/events/673/result/3,1,1,X,1,X,X,1,1,2011-07-02_Sheffield_Boulder_Men_Semi-Final.csv
Fischhuber Kilian,AUT,3,2t3 4b4,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,673,2011,Sheffield,Boulder,Men,Semi-Final,2011-07-02,/api/v1/category_rounds/1683/results,/api/v1/events/673/result/3,1,1,X,1,X,1,2,1,2011-07-02_Sheffield_Boulder_Men_Semi-Final.csv
de Leeuw Nicky,NED,4,2t4 3b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,673,2011,Sheffield,Boulder,Men,Semi-Final,2011-07-02,/api/v1/category_rounds/1683/results,/api/v1/events/673/result/3,1,1,X,1,X,X,3,3,2011-07-02_Sheffield_Boulder_Men_Semi-Final.csv
Woods Daniel,USA,5,2t5 2b2,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,673,2011,Sheffield,Boulder,Men,Semi-Final,2011-07-02,/api/v1/category_rounds/1683/results,/api/v1/events/673/result/3,1,1,4,1,X,X,X,X,2011-07-02_Sheffield_Boulder_Men_Semi-Final.csv
Lachat Cédric,SUI,6,1t1 4b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,673,2011,Sheffield,Boulder,Men,Semi-Final,2011-07-02,/api/v1/category_rounds/1683/results,/api/v1/events/673/result/3,1,1,X,1,X,1,X,2,2011-07-02_Sheffield_Boulder_Men_Semi-Final.csv
Conrad Mathias,GER,7,1t1 3b6,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,673,2011,Sheffield,Boulder,Men,Semi-Final,2011-07-02,/api/v1/category_rounds/1683/results,/api/v1/events/673/result/3,1,1,X,3,X,X,X,2,2011-07-02_Sheffield_Boulder_Men_Semi-Final.csv
Feehally Edward,GBR,7,1t1 3b6,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,673,2011,Sheffield,Boulder,Men,Semi-Final,2011-07-02,/api/v1/category_rounds/1683/results,/api/v1/events/673/result/3,1,1,X,X,X,1,X,4,2011-07-02_Sheffield_Boulder_Men_Semi-Final.csv
Julien Stéphan,FRA,7,1t1 3b6,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,673,2011,Sheffield,Boulder,Men,Semi-Final,2011-07-02,/api/v1/category_rounds/1683/results,/api/v1/events/673/result/3,1,1,X,1,X,X,X,4,2011-07-02_Sheffield_Boulder_Men_Semi-Final.csv
Becan Klemen,SLO,10,1t1 2b3,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2011,673,2011,Sheffield,Boulder,Men,Semi-Final,2011-07-02,/api/v1/category_rounds/1683/results,/api/v1/events/673/result/3,1,1,X,X,X,2,X,X,2011-07-02_Sheffield_Boulder_Men_Semi-Final.csv
