name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Kim Jain,KOR,1,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,Top,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Markovic Mina,SLO,2,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,Top,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Vidmar Maja,SLO,3,Top,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,Top,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Röck Magdalena,AUT,4,46-,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,46-,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Eiter Angela,AUT,5,40+,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,40+,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Posch Katharina,AUT,6,33,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,33,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Ernst Johanna,AUT,7,31,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,31,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Chereshneva Yana,RUS,8,31-,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,31-,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Dufraisse Alizée,FRA,9,30-,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,30-,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Janicot Hélène,FRA,10,27-,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,27-,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Schranz Christine,AUT,11,26.5+,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,26.5+,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Ciavaldini Caroline,FRA,12,26.5+,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,26.5+,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Michelard Laura,FRA,13,26+,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,26+,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Avezou Cecile,FRA,14,26,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,26,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Serrière Julia,FRA,15,26-,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,26-,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Durif Charlotte,FRA,16,25+,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,25+,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Lavarda Jenny,ITA,17,25+,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,25+,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Thévenet Marine,FRA,18,25+,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,25+,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Fergeau Celine,FRA,19,25+,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,25+,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Becerra Mathilde,FRA,20,25,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,25,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Bacher Barbara,AUT,21,24,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,24,2011-10-28_Valence_Lead_Women_Semi-Final.csv
van Bergen Nikki,NED,22,23-,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,23-,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Söderlund Matilda,SWE,23,22+,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,22+,2011-10-28_Valence_Lead_Women_Semi-Final.csv
Brumagne Mathilde,BEL,24,22+,IFSC Climbing Worldcup (L) - Valence (FRA) 2011,686,2011,Valence,Lead,Women,Semi-Final,2011-10-28,/api/v1/category_rounds/1770/results,/api/v1/events/686/result/5,22+,2011-10-28_Valence_Lead_Women_Semi-Final.csv
