name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Stöhr Anna,AUT,1,4t6 4b6,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Final,2011-07-15,/api/v1/category_rounds/1700/results,/api/v1/events/675/result/7,1,1,1,1,1,1,3,3,2011-07-15_Arco_Boulder_Women_Final.csv
DiGiulian Sasha,USA,2,2t2 3b3,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Final,2011-07-15,/api/v1/category_rounds/1700/results,/api/v1/events/675/result/7,1,1,1,1,X,1,X,X,2011-07-15_Arco_Boulder_Women_Final.csv
Wurm Juliane,GER,3,2t2 3b7,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Final,2011-07-15,/api/v1/category_rounds/1700/results,/api/v1/events/675/result/7,1,1,X,5,1,1,X,X,2011-07-15_Arco_Boulder_Women_Final.csv
Chereshneva Yana,RUS,4,2t3 4b10,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Final,2011-07-15,/api/v1/category_rounds/1700/results,/api/v1/events/675/result/7,2,1,1,1,X,2,X,6,2011-07-15_Arco_Boulder_Women_Final.csv
Noguchi Akiyo,JPN,5,2t4 3b5,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Final,2011-07-15,/api/v1/category_rounds/1700/results,/api/v1/events/675/result/7,X,1,3,3,1,1,X,X,2011-07-15_Arco_Boulder_Women_Final.csv
Bibik Olga,RUS,6,1t1 3b3,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Final,2011-07-15,/api/v1/category_rounds/1700/results,/api/v1/events/675/result/7,1,1,X,1,X,1,X,X,2011-07-15_Arco_Boulder_Women_Final.csv
