name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Gaidamakina Alina,,1,10.05,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,True,10.02,True,9.72,True,9.48,True,10.05,,,2011-09-07_Changzhi_Speed_Women_Final.csv
He CuiLian,,2,11.10,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,True,10.65,True,9.54,True,9.93,False,11.1,,,2011-09-07_Changzhi_Speed_Women_Final.csv
Ropek Edyta,,3,9.42,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,True,10.06,True,9.91,False,FALL,,,True,9.42,2011-09-07_Changzhi_Speed_Women_Final.csv
Levochkina  Yuliya,,4,9.65,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,True,10.18,True,9.38,False,10.1,,,False,9.65,2011-09-07_Changzhi_Speed_Women_Final.csv
Alekseeva Kseniia,,5,9.56,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,True,10.28,False,9.56,,,,,,,2011-09-07_Changzhi_Speed_Women_Final.csv
Neliwati Evi,,6,9.78,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,True,9.98,False,9.78,,,,,,,2011-09-07_Changzhi_Speed_Women_Final.csv
Tsyganova Anna,,7,10.01,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,True,10.75,False,10.01,,,,,,,2011-09-07_Changzhi_Speed_Women_Final.csv
Krasavina Mariia,,8,10.49,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,True,9.92,False,10.49,,,,,,,2011-09-07_Changzhi_Speed_Women_Final.csv
Ulzhabayeva Tamara,,9,10.22,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,False,10.22,,,,,,,,,2011-09-07_Changzhi_Speed_Women_Final.csv
wang yang,,10,11.18,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,False,11.18,,,,,,,,,2011-09-07_Changzhi_Speed_Women_Final.csv
Tita Supita,,11,11.42,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,False,11.42,,,,,,,,,2011-09-07_Changzhi_Speed_Women_Final.csv
RenZeng WangMu,,12,11.62,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,False,11.62,,,,,,,,,2011-09-07_Changzhi_Speed_Women_Final.csv
Wellyanti Santi,,13,11.78,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,False,11.78,,,,,,,,,2011-09-07_Changzhi_Speed_Women_Final.csv
RENQING LaMu,,14,11.99,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,False,11.99,,,,,,,,,2011-09-07_Changzhi_Speed_Women_Final.csv
Lee Hung Ying,,15,14.19,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,False,14.19,,,,,,,,,2011-09-07_Changzhi_Speed_Women_Final.csv
PAN Xuhua,,16,FALL,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Women,Final,2011-09-07,/api/v1/category_rounds/1745/results,/api/v1/events/682/result/6,False,FALL,,,,,,,,,2011-09-07_Changzhi_Speed_Women_Final.csv
