name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Amma Sachi,JPN,1,2.449,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,2.449,2011-07-15_Arco_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,2.449,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,2.449,2011-07-15_Arco_Lead_Men_Qualification.csv
Lachat Cédric,SUI,1,2.739,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,2.739,2011-07-15_Arco_Lead_Men_Qualification.csv
Lechner Mario,AUT,1,2.739,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,2.739,2011-07-15_Arco_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,1,2.449,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,2.449,2011-07-15_Arco_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,2.739,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,2.739,2011-07-15_Arco_Lead_Men_Qualification.csv
Kryukov Valeriy,UKR,7,3.674,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,3.674,2011-07-15_Arco_Lead_Men_Qualification.csv
Ondra Adam,CZE,7,4.183,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,4.183,2011-07-15_Arco_Lead_Men_Qualification.csv
Desgranges Romain,FRA,9,5.196,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,5.196,2011-07-15_Arco_Lead_Men_Qualification.csv
Min Hyunbin,KOR,9,4.243,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,4.243,2011-07-15_Arco_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,11,4.583,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,4.583,2011-07-15_Arco_Lead_Men_Qualification.csv
Zazulin Evgenii,RUS,11,5.612,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,5.612,2011-07-15_Arco_Lead_Men_Qualification.csv
Chernikov Mikhail,RUS,13,6.481,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Lead,Men,Qualification,2011-07-15,/api/v1/category_rounds/1703/results,/api/v1/events/675/result/1,6.481,2011-07-15_Arco_Lead_Men_Qualification.csv
