name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Zhong QiXin,CHN,1,6.340,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Kokorin Stanislav,RUS,2,6.410,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Astashkin Evgeny,RUS,3,6.620,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Vaitsekhovskii Evgenii,RUS,4,6.790,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Sinitcyn Sergei,RUS,5,6.920,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Abudzar Yulianto,INA,6,7.290,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Swirk Lukasz,POL,7,7.310,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Komosinski Jedrzej,POL,8,7.350,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Mamiri Tonny,INA,9,7.410,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
ZHANG Ning,CHN,10,7.460,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Shevchenko Arsenii,RUS,11,7.480,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Zhong Lincai,CHN,12,7.610,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Hroza Libor,CZE,13,7.750,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Galar Pandu Asmoro,INA,14,7.960,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Abdrakhmanov Sergey,RUS,15,8.400,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Nigmanov Zufar,RUS,16,8.440,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Suolang Jiacuo,CHN,17,8.820,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Tzeng  Jiun-Jie,TPE,18,9.330,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
Ma ZiDa,CHN,19,9.810,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Speed,Men,Qualification,2011-09-02,/api/v1/category_rounds/1739/results,/api/v1/events/681/result/2,2011-09-02_Xining_Speed_Men_Qualification.csv
