name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Schubert Jakob,AUT,1,Top,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,Top,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Amma Sachi,JPN,1,Top,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,Top,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Romain Manuel,FRA,1,Top,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,Top,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
McColl Sean,CAN,1,Top,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,Top,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Julian  Puigblanque Ramón ,ESP,5,Top,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,Top,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Tauporn Thomas,GER,6,37-,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,37-,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Min Hyunbin,KOR,7,37-,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,37-,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Becan Klemen,SLO,8,34+,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,34+,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Fakirianov Dmitrii,RUS,8,34+,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,34+,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,10,33+,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,33+,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Supper Gautier,FRA,11,32-,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,32-,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Chernikov Mikhail,RUS,12,31,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,31,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Skofic Domen,SLO,13,31-,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,31-,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Ballet Thomas,FRA,14,31-,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,31-,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Shibata Masaki,JPN,15,31-,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,31-,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Marin Garcia Eduard,ESP,16,31-,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,31-,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
Esteller Ocaña Victor,ESP,17,31-,IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Semi-Final,2011-11-26,/api/v1/category_rounds/1785/results,/api/v1/events/688/result/1,31-,2011-11-26_Barcelona_Lead_Men_Semi-Final.csv
