name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Vaitsekhovskii Evgenii,,1,7.61,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,True,6.82,True,6.57,True,7.85,True,7.61,,,2011-09-07_Changzhi_Speed_Men_Final.csv
Galar Pandu Asmoro,,2,FALL,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,True,7.41,True,7.49,True,7.11,False,FALL,,,2011-09-07_Changzhi_Speed_Men_Final.csv
Abdrakhmanov Sergey,,3,6.72,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,True,6.74,True,6.86,False,FALL,,,True,6.72,2011-09-07_Changzhi_Speed_Men_Final.csv
Sinitcyn Sergei,,4,8.70,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,True,7.27,True,6.69,False,8.17,,,False,8.7,2011-09-07_Changzhi_Speed_Men_Final.csv
Swirk Lukasz,,5,6.86,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,True,7.31,False,6.86,,,,,,,2011-09-07_Changzhi_Speed_Men_Final.csv
Abudzar Yulianto,,6,7.20,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,True,7.12,False,7.2,,,,,,,2011-09-07_Changzhi_Speed_Men_Final.csv
Astashkin Evgeny,,7,7.94,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,True,6.88,False,7.94,,,,,,,2011-09-07_Changzhi_Speed_Men_Final.csv
Komosinski Jedrzej,,8,8.50,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,True,7.49,False,8.5,,,,,,,2011-09-07_Changzhi_Speed_Men_Final.csv
Hroza Libor,,9,7.12,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,False,7.12,,,,,,,,,2011-09-07_Changzhi_Speed_Men_Final.csv
ZHANG Ning,,10,7.16,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,False,7.16,,,,,,,,,2011-09-07_Changzhi_Speed_Men_Final.csv
Shevchenko Arsenii,,11,7.48,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,False,7.48,,,,,,,,,2011-09-07_Changzhi_Speed_Men_Final.csv
Molchanov Alexey,,12,7.85,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,False,7.85,,,,,,,,,2011-09-07_Changzhi_Speed_Men_Final.csv
Mamiri Tonny,,13,7.92,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,False,7.92,,,,,,,,,2011-09-07_Changzhi_Speed_Men_Final.csv
Tzeng  Jiun-Jie,,14,8.49,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,False,8.49,,,,,,,,,2011-09-07_Changzhi_Speed_Men_Final.csv
Zhong Lincai,,15,8.52,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,False,8.52,,,,,,,,,2011-09-07_Changzhi_Speed_Men_Final.csv
Kokorin Stanislav,,16,9.98,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Speed,Men,Final,2011-09-07,/api/v1/category_rounds/1750/results,/api/v1/events/682/result/2,False,9.98,,,,,,,,,2011-09-07_Changzhi_Speed_Men_Final.csv
