name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Coxsey Shauna,GBR,1,5t7 5b7,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,1,1,1,1,3,3,1,1,2011-07-15_Arco_Boulder_Women_Qualification.csv
Metcalf Francesca,USA,1,5t13 5b9,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,3,3,1,1,4,2,4,2,2011-07-15_Arco_Boulder_Women_Qualification.csv
Le Neve Melissa,FRA,2,4t4 5b6,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,1,1,1,1,1,1,X,2,2011-07-15_Arco_Boulder_Women_Qualification.csv
Sandoz Mélanie,FRA,2,5t8 5b7,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,1,1,1,1,3,3,2,1,2011-07-15_Arco_Boulder_Women_Qualification.csv
Chereshneva Yana,RUS,3,4t5 5b7,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,2,2,1,1,1,1,X,2,2011-07-15_Arco_Boulder_Women_Qualification.csv
Payne Angela,USA,3,5t8 5b8,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,1,1,1,1,4,4,1,1,2011-07-15_Arco_Boulder_Women_Qualification.csv
Johnson Alex,USA,4,5t9 5b7,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,1,1,1,1,3,3,3,1,2011-07-15_Arco_Boulder_Women_Qualification.csv
Noguchi Akiyo,JPN,4,4t7 5b5,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,1,1,2,1,3,1,X,1,2011-07-15_Arco_Boulder_Women_Qualification.csv
Markovic Mina,SLO,5,5t9 5b8,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,1,1,2,1,4,4,1,1,2011-07-15_Arco_Boulder_Women_Qualification.csv
Wurm Juliane,GER,5,4t11 5b10,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,4,4,1,1,X,1,5,3,2011-07-15_Arco_Boulder_Women_Qualification.csv
DiGiulian Sasha,USA,6,4t4 4b4,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,1,1,1,1,X,X,1,1,2011-07-15_Arco_Boulder_Women_Qualification.csv
Kim Jain,KOR,6,4t4 4b4,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,1,1,1,1,X,X,1,1,2011-07-15_Arco_Boulder_Women_Qualification.csv
Oda Momoka,JPN,6,4t12 5b10,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,3,2,2,1,X,1,6,5,2011-07-15_Arco_Boulder_Women_Qualification.csv
Bibik Olga,RUS,7,4t14 5b11,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,6,3,4,4,X,1,3,2,2011-07-15_Arco_Boulder_Women_Qualification.csv
Eyer Alexandra,SUI,8,3t3 4b6,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,X,3,1,1,1,1,X,X,2011-07-15_Arco_Boulder_Women_Qualification.csv
Stöhr Anna,AUT,8,4t5 4b4,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,1,1,1,1,X,X,2,1,2011-07-15_Arco_Boulder_Women_Qualification.csv
Dufraisse Alizée,FRA,9,3t4 5b12,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,X,3,2,1,1,1,X,6,2011-07-15_Arco_Boulder_Women_Qualification.csv
Gallyamova Anna,RUS,9,4t6 4b5,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,1,1,2,2,X,X,2,1,2011-07-15_Arco_Boulder_Women_Qualification.csv
Gros Natalija,SLO,10,3t5 5b6,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,3,2,1,1,X,1,X,1,2011-07-15_Arco_Boulder_Women_Qualification.csv
Shalagina Olga,UKR,10,4t7 5b11,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Women,Qualification,2011-07-15,/api/v1/category_rounds/1698/results,/api/v1/events/675/result/7,1,1,1,1,4,4,X,4,1,1,2011-07-15_Arco_Boulder_Women_Qualification.csv
