name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Amma Sachi,JPN,1,Top 1. | Top 1. [9.53],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,Top,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Desgranges Romain,FRA,1,Top 1. | Top 1. [9.53],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,Top,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
McColl Sean,CAN,1,Top 1. | Top 1. [9.53],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,Top,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Ozawa Shinta,JPN,1,Top 1. | Top 1. [9.53],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,Top,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Romain Manuel,FRA,1,Top 1. | Top 1. [9.53],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,Top,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [9.53],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,Top,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Shalagin Mykhaylo,UKR,1,Top 1. | Top 1. [9.53],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,Top,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Skofic Domen,SLO,1,Top 1. | Top 1. [9.53],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,Top,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Tauporn Thomas,GER,1,Top 1. | Top 1. [9.53],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,Top,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Lechner Mario,AUT,10,35+ 11. | Top 1. [13.47],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,35+,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Ballet Thomas,FRA,11,35 12. | Top 1. [14.07],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,35,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Becan Klemen,SLO,12,34- 14. | Top 1. [15.47],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,34-,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Fakirianov Dmitrii,RUS,12,34- 14. | Top 1. [15.47],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,34-,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,12,Top 1. | 29- 43. [15.47],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,Top,29-,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Chernikov Mikhail,RUS,15,33- 16. | Top 1. [16.99],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,33-,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,15,33- 16. | Top 1. [16.99],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,33-,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Shibata Masaki,JPN,15,33- 16. | Top 1. [16.99],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,33-,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Kochetkov  Mikhail,RUS,18,32+ 20. | Top 1. [18.39],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,32+,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Supper Gautier,FRA,18,32+ 20. | Top 1. [18.39],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,32+,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Jubes Angarita Marco Antonio,ESP,20,31+ 22. | Top 1. [19.05],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,31+,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Konishi Daisuke,JPN,21,31 23. | Top 1. [19.90],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,31,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Moreno De Los Huerto Daniel,ESP,21,31 23. | Top 1. [19.90],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,31,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Kim Jabee,KOR,23,31- 26. | Top 1. [20.91],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,31-,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Marin Garcia Eduard,ESP,24,30+ 28. | Top 1. [21.49],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,30+,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Min Hyunbin,KOR,25,30 29. | Top 1. [21.87],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,30,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
De Alba Flores Santiago,MEX,26,30- 30. | Top 1. [22.43],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,30-,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
Esteller Ocaña Victor,ESP,26,30- 30. | Top 1. [22.43],IFSC Climbing Worldcup (L) - Barcelona (ESP) 2011,688,2011,Barcelona,Lead,Men,Qualification,2011-11-26,/api/v1/category_rounds/1784/results,/api/v1/events/688/result/1,30-,Top,2011-11-26_Barcelona_Lead_Men_Qualification.csv
