name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Amma Sachi,JPN,1,Top 1. | Top 1. [4.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,Top,Top,2011-11-19_Kranj_Lead_Men_Qualification.csv
McColl Sean,CAN,1,Top 1. | Top 1. [4.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,Top,Top,2011-11-19_Kranj_Lead_Men_Qualification.csv
Min Hyunbin,KOR,1,Top 1. | Top 1. [4.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,Top,Top,2011-11-19_Kranj_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [4.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,Top,Top,2011-11-19_Kranj_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,1,Top 1. | Top 1. [4.24],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,Top,Top,2011-11-19_Kranj_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,6,Top 1. | 39- 7. [6.93],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,Top,39-,2011-11-19_Kranj_Lead_Men_Qualification.csv
Lechner Mario,AUT,7,Top 1. | 38+ 10. [7.94],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,Top,38+,2011-11-19_Kranj_Lead_Men_Qualification.csv
Desgranges Romain,FRA,8,Top 1. | 38 12. [8.83],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,Top,38,2011-11-19_Kranj_Lead_Men_Qualification.csv
Romain Manuel,FRA,8,Top 1. | 38 12. [8.83],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,Top,38,2011-11-19_Kranj_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,10,43 12. | 39- 7. [9.80],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,43,39-,2011-11-19_Kranj_Lead_Men_Qualification.csv
Primozic Urban,SLO,11,Top 1. | 37+ 17. [10.25],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,Top,37+,2011-11-19_Kranj_Lead_Men_Qualification.csv
Skofic Domen,SLO,12,40+ 20. | 41- 6. [11.49],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,40+,41-,2011-11-19_Kranj_Lead_Men_Qualification.csv
Matsushima Akito,JPN,13,Top 1. | 35- 25. [12.73],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,Top,35-,2011-11-19_Kranj_Lead_Men_Qualification.csv
Supper Gautier,FRA,14,42- 15. | 38 12. [14.20],IFSC Climbing Worldcup (L) - Kranj (SLO) 2011,687,2011,Kranj,Lead,Men,Qualification,2011-11-19,/api/v1/category_rounds/1778/results,/api/v1/events/687/result/1,42-,38,2011-11-19_Kranj_Lead_Men_Qualification.csv
