name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Amma Sachi,JPN,1,Top 1. | Top 1. [1.73],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,Top,Top,2011-10-08_Boulder_Lead_Men_Qualification.csv
Schubert Jakob,AUT,2,Top 1. | 37- 2. [2.45],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,Top,37-,2011-10-08_Boulder_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,3,Top 1. | 36- 3. [3.24],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,Top,36-,2011-10-08_Boulder_Lead_Men_Qualification.csv
McColl Sean,CAN,3,Top 1. | 36- 3. [3.24],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,Top,36-,2011-10-08_Boulder_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,5,Top 1. | 35 5. [3.87],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,Top,35,2011-10-08_Boulder_Lead_Men_Qualification.csv
Romain Manuel,FRA,6,38- 6. | 34- 7. [6.75],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,38-,34-,2011-10-08_Boulder_Lead_Men_Qualification.csv
Supper Gautier,FRA,7,36+ 8. | 35- 6. [6.93],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,36+,35-,2011-10-08_Boulder_Lead_Men_Qualification.csv
Tauporn Thomas,GER,8,38- 6. | 29- 11. [8.65],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,38-,29-,2011-10-08_Boulder_Lead_Men_Qualification.csv
Desgranges Romain,FRA,9,32- 12. | 33- 8. [10.39],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,32-,33-,2011-10-08_Boulder_Lead_Men_Qualification.csv
Raztresen Jure,SLO,10,32- 12. | 30+ 10. [11.62],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,32-,30+,2011-10-08_Boulder_Lead_Men_Qualification.csv
Hong Matty,USA,11,34- 10. | 28- 13. [12.34],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,34-,28-,2011-10-08_Boulder_Lead_Men_Qualification.csv
Marin Garcia Eduard,ESP,12,34 9. | 23- 18. [13.08],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,34,23-,2011-10-08_Boulder_Lead_Men_Qualification.csv
Watanabe Kazuma,JPN,13,25+ 20. | 31 9. [13.42],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,25+,31,2011-10-08_Boulder_Lead_Men_Qualification.csv
Traversi Carlo,USA,14,32- 12. | 28- 13. [13.99],IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Men,Qualification,2011-10-08,/api/v1/category_rounds/1760/results,/api/v1/events/684/result/1,32-,28-,2011-10-08_Boulder_Lead_Men_Qualification.csv
