name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Gaidamakina Alina,RUS,1,21.130,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Morandi Sara,ITA,2,21.170,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Ropek Edyta,POL,3,22.980,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Levochkina  Yuliya,RUS,4,23.410,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Alekseeva Kseniia,RUS,5,23.920,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Yurina Valentina,RUS,6,24.110,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Krasavina Mariia,RUS,7,24.200,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
BUD Gusaim Oleksandra,UKR,8,24.510,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Buczek Klaudia,POL,9,27.080,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Prokopiuk Monika,POL,10,27.500,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Savisko Anastasiya,UKR,11,28.060,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Vaytsekhovskaya Yulia,RUS,12,28.600,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Kolokovska Anna,UKR,13,35.150,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Blanco Lucelia,VEN,14,40.630,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
Haag Isabell,GER,15,47.660,IFSC Climbing Worldcup (S) - Daone (ITA) 2011,679,2011,Daone,Speed,Women,Qualification,2011-08-06,/api/v1/category_rounds/1721/results,/api/v1/events/679/result/6,2011-08-06_Daone_Speed_Women_Qualification.csv
