name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Zhong QiXin,,1,6.26,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,True,6.69,True,6.74,True,6.82,True,6.26,,
Kokorin Stanislav,,2,6.30,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,True,6.95,True,6.68,True,6.87,False,6.3,,
Boldyrev Danyil,,3,6.66,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,True,6.81,True,6.67,False,7.66,,,True,6.66
Novikov Ivan,,4,FALL,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,True,6.51,True,6.51,False,FALL,,,False,FALL
Hroza Libor,,5,6.69,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,True,7.28,False,6.69,,,,,,
Swirk Lukasz,,6,6.93,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,True,7.32,False,6.93,,,,,,
Noya Erik,,7,9.91,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,True,7.55,False,9.91,,,,,,
Abdrakhmanov Sergey,,8,FALL,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,True,6.83,False,FALL,,,,,,
Vaitsekhovskii Evgenii,,9,6.97,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,False,6.97,,,,,,,,
Komosinski Jedrzej,,10,7.01,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,False,7.01,,,,,,,,
Nigmatulin Alexandr,,11,7.26,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,False,7.26,,,,,,,,
Toozandehjani Hamidreza,,12,7.35,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,False,7.35,,,,,,,,
Devyaterikov Artyom,,13,7.60,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,False,7.6,,,,,,,,
Gontaryk Yaroslav,,14,7.83,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,False,7.83,,,,,,,,
Bokanov Sayat,,15,8.06,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,False,8.06,,,,,,,,
Dzienski Marcin,,16,FALL,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Speed,Men,Final,2011-07-15,/api/v1/category_rounds/1710/results,/api/v1/events/675/result/2,False,FALL,,,,,,,,
