name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Gelmanov Rustam,RUS,1,2t3 3b9,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,2,2,X,6,1,1,X,X,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
Rubtsov  Aleksei,RUS,2,2t5 4b17,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,X,4,X,9,3,2,2,2,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
Sharafutdinov Dmitrii,RUS,3,2t5 3b6,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,1,1,4,2,X,3,X,X,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
Shalagin Mykhaylo,UKR,4,2t6 3b6,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,1,1,X,2,5,3,X,X,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
Fischhuber Kilian,AUT,5,2t9 3b10,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,2,2,7,7,X,1,X,X,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
Becan Klemen,SLO,6,1t4 4b11,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,X,3,X,2,X,2,4,4,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
Hori Tsukuru,JPN,7,1t4 3b15,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,4,1,X,6,X,8,X,X,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
Preti Lucas,ITA,8,0t 4b25,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,X,7,X,2,X,10,X,6,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
de Leeuw Nicky,NED,9,0t 3b4,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,X,1,X,1,X,2,X,X,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
Hojer Jan,GER,10,0t 3b6,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,X,1,X,4,X,1,X,X,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
Feehally Edward,GBR,11,0t 3b9,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,X,5,X,1,X,3,X,X,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
Kaiser Francois,FRA,12,0t 3b10,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,X,1,X,1,X,8,X,X,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
Woods Daniel,USA,13,0t 3b15,IFSC Climbing Worldcup (B) - Munich (GER) 2011 ,680,2011,Munich,Boulder,Men,Semi-Final,2011-08-19,/api/v1/category_rounds/1729/results,/api/v1/events/680/result/3,X,1,X,6,X,8,X,X,2011-08-19_Munich_Boulder_Men_Semi-Final.csv
