name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Stöhr Anna,AUT,1,3t4 4b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,1,1,1,1,1,2,2
Noguchi Akiyo,JPN,2,2t2 3b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,1,1,1,1,1,X,X
Lavarda Jenny,ITA,3,2t2 2b2,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,X,1,1,1,1,X,X
Puccio Alex,USA,4,2t3 3b7,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,5,1,1,2,1,X,X
Gros Natalija,SLO,5,2t3 2b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,X,1,1,2,2,X,X
Vidmar Katja,SLO,6,2t4 3b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,1,2,2,2,1,X,X
Shalagina Olga,UKR,7,2t4 3b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,1,2,2,2,2,X,X
Le Neve Melissa,FRA,8,2t4 2b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,X,2,2,2,2,X,X
Saurwein Katharina,AUT,9,2t5 3b7,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,2,3,3,2,2,X,X
Johnson Alex,USA,10,2t6 2b6,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,X,1,1,5,5,X,X
Markovic Mina,SLO,11,1t1 2b2,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,1,1,1,X,X,X,X
Eyer Alexandra,SUI,12,1t2 2b2,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,1,2,1,X,X,X,X
Sandoz Mélanie,FRA,13,1t3 1b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,X,3,3,X,X,X,X
Bibik Olga,RUS,14,0t 3b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,1,X,2,X,1,X,X
Klingler Petra,SUI,15,0t 2b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,X,X,1,X,2,X,X
Dufraisse Alizée,FRA,16,0t 1b1,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,1,X,X,X,X,X,X
Chevrier Anne-Laure,FRA,17,0t 0b,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,X,X,X,X,X,X,X
Kadic Katja,SLO,18,0t 0b,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,X,X,X,X,X,X,X
Nevelikova Karolina,CZE,19,0t 0b,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2011,667,2011,Log-Dragomer,Boulder,Women,Semi-Final,2011-05-07,/api/v1/category_rounds/1644/results,/api/v1/events/667/result/7,X,X,X,X,X,X,X,X
