name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Schubert Jakob,AUT,1,38+,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,38+,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Romain Manuel,FRA,2,37,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,37,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Amma Sachi,JPN,3,36+,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,36+,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Min Hyunbin,KOR,4,36-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,36-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Julian  Puigblanque Ramón ,ESP,5,35-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,35-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Tauporn Thomas,GER,5,35-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,35-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Lechner Mario,AUT,7,34-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,34-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,7,34-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,34-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Matsushima Akito,JPN,9,30,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,30,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Chernikov Mikhail,RUS,10,30-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,30-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Supper Gautier,FRA,10,30-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,30-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Ito Hidekazu,JPN,12,28+,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,28+,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Son Sangwon,KOR,13,28-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,28-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Shafiee Zul Fadzli,MAS,14,27-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,27-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Kim Jabee,KOR,15,26,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,26,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Sim Seolbin,KOR,16,26,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,26,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Amri Amri,INA,17,26-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,26-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Wang Qinghua,CHN,18,26-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,26-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Nitta Tatsumi,JPN,19,25,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,25,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Watanabe Kazuma,JPN,20,25-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,25-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Suolang Jiacuo,CHN,21,25-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,25-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Shibata Masaki,JPN,22,22-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,22-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Akbar Huda Wardana,INA,23,20-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,20-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Qu HaiBin,CHN,24,20-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,20-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
Yogaswara Indra,INA,25,19-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,19-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
HO Sin-fai,HKG,26,19-,"IFSC Climbing Worldcup (L,S) - Changzhi (CHN) 2011",682,2011,Changzhi,Lead,Men,Semi-Final,2011-09-07,/api/v1/category_rounds/1747/results,/api/v1/events/682/result/1,19-,2011-09-07_Changzhi_Lead_Men_Semi-Final.csv
