name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Eiter Angela,AUT,1,Top 1. | Top 1. [1.87],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,Top,Top,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Chereshneva Yana,RUS,2,46- 2. | Top 1. [3.24],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,46-,Top,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Ciavaldini Caroline,FRA,2,46- 2. | Top 1. [3.24],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,46-,Top,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Posch Katharina,AUT,2,46- 2. | Top 1. [3.24],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,46-,Top,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Eyer Alexandra,SUI,5,44- 5. | Top 1. [4.18],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,44-,Top,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Durif Charlotte,FRA,6,42+ 7. | Top 1. [5.12],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,42+,Top,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Lavarda Jenny,ITA,7,43- 6. | 42+ 8. [6.93],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,43-,42+,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Han Seuran,KOR,8,40- 11. | 45 7. [8.77],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,40-,45,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Shalagina Olga,UKR,9,42 9. | 42- 9. [9.25],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,42,42-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Markovic Mina,SLO,10,42+ 7. | 38- 11. [9.68],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,42+,38-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Fakhritdinova Dinara,RUS,11,41- 10. | 38- 11. [11.18],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,41-,38-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Thévenet Marine,FRA,12,35 15. | 38- 11. [13.69],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,35,38-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Svobodova Tereza,CZE,13,28- 20. | 42- 9. [13.78],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,28-,42-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Ostapenko Olena,UKR,14,36- 13. | 36+ 15. [14.20],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,36-,36+,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Hafsaas Tina Johnsen,NOR,15,39- 12. | 36- 17. [14.28],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,39-,36-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Terenteva Galina,RUS,16,35+ 14. | 36+ 15. [14.73],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,35+,36+,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Gallyamova Anna,RUS,17,30- 19. | 38- 11. [15.41],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,30-,38-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Aleman Sobrino Helena,ESP,18,35- 16. | 34 19. [17.44],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,35-,34,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Avoscan Sara,ITA,19,33- 17. | 35 18. [17.49],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,33-,35,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Sa Sol,KOR,20,27+ 21. | 34- 20. [20.49],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,27+,34-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Schmid Christina,SUI,21,31- 18. | 25- 26. [21.84],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,31-,25-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Harrington Emily,USA,22,23- 24. | 30- 21. [22.98],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,23-,30-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Hrozova Lucie,CZE,22,25 22. | 29.5 24. [22.98],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,25,29.5,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Wilda Baco Achmad,INA,24,22- 26. | 30- 21. [23.92],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,22-,30-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Rosero Carolina,ECU,25,21+ 27. | 30- 21. [24.37],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,21+,30-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Bolgova Maria,RUS,26,25- 23. | 24 28. [25.38],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,25-,24,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Kulish Olga,UKR,27,22 25. | 25- 26. [25.74],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,22,25-,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Kuznetsova Tamara,KAZ,28,20 28. | 29 25. [26.46],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,20,29,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Shiraiwa Thais Makino,BRA,29,18- 29. | 23 29. [29.00],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,18-,23,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Cirik Gamez,TUR,30,16 30. | 18+ 32. [30.98],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,16,18+,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
Ozver Gurgel,TUR,31,16- 31. | 19 31. [31.00],IFSC World Championship Lead Group B - Arco 2011,677,2011,Arco Group B,Lead,Women,Qualification,2011-07-20,/api/v1/category_rounds/1713/results,/api/v1/events/677/result/5,16-,19,2011-07-20_Arco Group B_Lead_Women_Qualification.csv
