name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Fischhuber Kilian,AUT,1,4t9 4b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Final,2011-04-14,/api/v1/category_rounds/1640/results,/api/v1/events/665/result/3,2,2,3,1,2,1,2,1
Schubert Jakob,AUT,2,3t3 3b3,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Final,2011-04-14,/api/v1/category_rounds/1640/results,/api/v1/events/665/result/3,1,1,X,X,1,1,1,1
Gelmanov Rustam,RUS,3,3t6 3b6,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Final,2011-04-14,/api/v1/category_rounds/1640/results,/api/v1/events/665/result/3,3,3,X,X,1,1,2,2
Glairon Mondet Guillaume,FRA,4,3t8 4b8,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Final,2011-04-14,/api/v1/category_rounds/1640/results,/api/v1/events/665/result/3,1,1,4,3,3,1,X,3
Sharafutdinov Dmitrii,RUS,5,3t11 4b12,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Final,2011-04-14,/api/v1/category_rounds/1640/results,/api/v1/events/665/result/3,3,3,6,6,2,1,X,2
Hori Tsukuru,JPN,6,1t6 3b9,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Final,2011-04-14,/api/v1/category_rounds/1640/results,/api/v1/events/665/result/3,6,6,X,X,X,1,X,2
