name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Shimizu Atsushi,JPN,1,3t10 3b9,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,1,1,3,2,X,X,6,6
McColl Sean,CAN,2,2t3 3b4,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,1,1,1,X,X,2,2
Becan Klemen,SLO,3,2t4 3b3,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,1,3,1,X,X,1,1
Danker Stefan,GER,4,2t8 3b11,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,6,4,1,X,X,4,4
Hori Tsukuru,JPN,5,2t10 3b5,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,2,3,2,X,X,7,1
Jongeneelen Wouter,NED,6,2t11 2b8,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,X,3,3,X,X,8,5
Gaidioz Loïc,FRA,7,1t1 3b7,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,2,X,4,X,X,1,1
Ten Sijthoff Casper,NED,8,1t1 2b6,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,X,1,1,X,X,X,5
Fischhuber Kilian,AUT,9,1t2 3b5,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,2,X,1,X,X,2,2
Glairon Mondet Guillaume,FRA,10,1t2 3b6,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,2,X,3,X,X,2,1
Baumann Jonas,GER,11,1t2 3b8,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,6,X,1,X,X,2,1
Mogaki Keita,JPN,12,1t3 3b5,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,1,X,2,X,X,3,2
Sethna Eric,CAN,13,1t3 3b16,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,8,3,2,X,X,X,6
Sugimoto Rei,JPN,14,1t4 3b14,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,9,X,1,X,X,4,4
Webb-Parsons Christopher,AUS,15,1t4 2b6,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,2,X,X,X,X,4,4
Comina Fabien,FRA,16,1t5 2b6,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,X,X,1,X,X,5,5
de Leeuw Nicky,NED,17,1t10 3b16,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,5,X,1,X,X,10,10
Muller Josh,CAN,18,0t 2b6,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,3,X,X,X,X,X,3
Paholek Terry,CAN,19,0t 2b7,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,X,X,2,X,X,X,5
Kim Jaha,KOR,20,0t 2b8,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,2,X,X,X,X,X,6
Kruder Jernej,SLO,21,0t 2b10,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,X,X,1,X,X,X,9
Sugita Masatoshi,JPN,22,0t 2b11,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,5,X,X,X,X,X,6
Würth Peter,GER,23,0t 2b11,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Men,Semi-Final,2011-05-27,/api/v1/category_rounds/1659/results,/api/v1/events/669/result/3,X,X,X,4,X,X,X,7
