name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Chereshneva Yana,RUS,1,Top 1. | Top 1. [6.48],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,Top
Ciavaldini Caroline,FRA,1,Top 1. | Top 1. [6.48],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,Top
Durif Charlotte,FRA,1,Top 1. | Top 1. [6.48],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,Top
Han Seuran,KOR,1,Top 1. | Top 1. [6.48],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,Top
Kim Jain,KOR,1,Top 1. | Top 1. [6.48],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,Top
Lavarda Jenny,ITA,1,Top 1. | Top 1. [6.48],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,Top
Markovic Mina,SLO,1,Top 1. | Top 1. [6.48],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,Top
Oda Momoka,JPN,1,Top 1. | Top 1. [6.48],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,Top
Posch Katharina,AUT,1,Top 1. | Top 1. [6.48],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,Top
Vidmar Maja,SLO,1,Top 1. | Top 1. [6.48],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,Top
Sa Sol,KOR,11,51 14. | Top 1. [9.17],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,51,Top
Bacher Barbara,AUT,12,Top 1. | 43 12. [9.54],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,43
Brumagne Mathilde,BEL,12,Top 1. | 43 12. [9.54],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,43
Schranz Christine,AUT,12,Top 1. | 43 12. [9.54],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Women,Qualification,2011-10-20,/api/v1/category_rounds/1763/results,/api/v1/events/685/result/5,Top,43
