name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Ernst Johanna,AUT,1,Top,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,Top,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Markovic Mina,SLO,1,Top,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,Top,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Oda Momoka,JPN,3,35-,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,35-,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Vidmar Maja,SLO,4,34+,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,34+,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Durif Charlotte,FRA,4,34+,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,34+,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Eiter Angela,AUT,6,34+,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,34+,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
DiGiulian Sasha,USA,7,34-,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,34-,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Noguchi Akiyo,JPN,8,32+,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,32+,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Schranz Christine,AUT,9,30+,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,30+,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Ciavaldini Caroline,FRA,10,29-,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,29-,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Rude Chelsea,USA,11,29-,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,29-,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Ota Risa,JPN,12,27-,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,27-,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Claassen Paige,USA,13,27-,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,27-,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Posch Katharina,AUT,14,26+,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,26+,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Miller Delaney,USA,15,26,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,26,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Johnson Alex,USA,16,25+,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,25+,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Saurwein Katharina,AUT,17,25-,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,25-,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Kiersch Michaela,USA,18,20,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,20,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Sniezek Audrey,USA,19,20-,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,20-,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Yip Alannah,CAN,20,20-,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,20-,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Harrington Emily,USA,21,19-,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,19-,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
Hensley Tiffany,USA,22,19-,IFSC Climbing Worldcup (L) - Boulder (USA) 2011,684,2011,Boulder,Lead,Women,Semi-Final,2011-10-08,/api/v1/category_rounds/1758/results,/api/v1/events/684/result/5,19-,2011-10-08_Boulder_Lead_Women_Semi-Final.csv
