name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Kim Jain,KOR,1,Top 1. | Top 1. [1.22],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,Top,Top
Markovic Mina,SLO,2,37 5. | Top 1. [2.74],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,37,Top
Eiter Angela,AUT,3,41- 2. | 42 5. [3.16],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,41-,42
DiGiulian Sasha,USA,4,39+ 4. | 42+ 3. [3.74],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,39+,42+
Ernst Johanna,AUT,5,40+ 3. | 39 13. [6.60],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,40+,39
Posch Katharina,AUT,6,36+ 11. | 42+ 3. [6.61],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,36+,42+
Chereshneva Yana,RUS,7,37- 6. | 41 6. [6.93],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,37-,41
Röck Magdalena,AUT,8,37- 6. | 40- 7. [8.72],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,37-,40-
Vidmar Maja,SLO,8,37- 6. | 40- 7. [8.72],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,37-,40-
Noguchi Akiyo,JPN,10,37- 6. | 39 13. [10.77],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,37-,39
Schranz Christine,AUT,11,36+ 11. | 40- 7. [10.90],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,36+,40-
Lavarda Jenny,ITA,12,37- 6. | 39- 17. [11.66],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,37-,39-
Janicot Hélène,FRA,13,35- 15. | 40- 7. [12.33],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,35-,40-
Le Neve Melissa,FRA,14,32+ 21. | 40- 7. [14.12],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,32+,40-
Ciavaldini Caroline,FRA,15,35- 15. | 39 13. [15.23],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,35-,39
Dufraisse Alizée,FRA,16,36+ 11. | 36- 20. [15.81],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,36+,36-
Serrière Julia,FRA,17,29- 26. | 40- 7. [16.16],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,29-,40-
Stotz Rebekka,SUI,18,35- 15. | 38 18. [17.20],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,35-,38
Durif Charlotte,FRA,19,34 20. | 38 18. [19.24],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,34,38
Eyer Alexandra,SUI,20,36+ 11. | 27 30. [19.36],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,36+,27
Bacher Barbara,AUT,21,29- 26. | 39 13. [19.97],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,29-,39
Han Seuran,KOR,22,34+ 19. | 35 21. [19.97],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,34+,35
Choong Katherine,SUI,23,34.5- 18. | 31- 25. [21.21],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,34.5-,31-
Stütz Christina,AUT,24,31+ 23. | 34 22. [22.74],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,31+,34
Becerra Mathilde,FRA,25,31+ 23. | 33- 23. [23.25],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,31+,33-
Sigrist Manuela,SUI,26,32 22. | 27+ 28. [25.04],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,32,27+
Sa Sol,KOR,27,29- 26. | 32+ 24. [25.69],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,29-,32+
Schmid Christina,SUI,28,29+ 25. | 27+ 28. [26.69],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,29+,27+
Nilwik Rachel,NED,29,20- 31. | 30 26. [28.39],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,20-,30
van Bergen Nikki,NED,30,27- 30. | 29- 27. [28.46],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,27-,29-
Aleman Sobrino Helena,ESP,31,29- 26. | 26+ 32. [29.66],IFSC Climbing Worldcup (L) - Puurs (BEL) 2011,683,2011,Puurs,Lead,Women,Qualification,2011-09-30,/api/v1/category_rounds/1751/results,/api/v1/events/683/result/5,29-,26+
