name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Fischhuber Kilian,AUT,1,5t6 5b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,2,1,1,1,1,1,1,1,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Hori Tsukuru,JPN,1,5t8 5b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,1,1,1,1,1,1,4,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Moroni Gabriele,ITA,1,5t6 5b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,1,1,2,1,1,1,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Glairon Mondet Guillaume,FRA,2,5t8 5b6,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,3,1,2,2,1,1,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Blaser Benjamin,SUI,3,5t14 5b12,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,2,1,5,5,1,1,5,4,2011-04-14_Milano_Boulder_Men_Qualification.csv
Schubert Jakob,AUT,3,5t11 5b11,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,5,5,1,1,3,3,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Gaidioz Loïc,FRA,4,4t6 5b9,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,3,3,X,3,1,1,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Watson Stewart,GBR,4,4t4 5b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,1,1,1,1,1,1,X,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Gelmanov Rustam,RUS,5,4t7 5b7,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,X,1,3,3,1,1,2,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Hequin Olivier,FRA,5,4t6 4b6,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,2,2,2,2,X,X,1,1,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Nomine Baptiste,FRA,6,4t9 5b7,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,2,1,3,1,2,2,2,2,X,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Sharafutdinov Dmitrii,RUS,6,4t7 5b7,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,3,3,X,1,1,1,2,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Becan Klemen,SLO,7,4t9 4b8,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,1,1,5,5,X,X,2,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Hemund Kevin,SUI,7,4t7 5b8,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,2,2,X,1,3,3,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Comina Fabien,FRA,8,4t10 5b9,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,4,2,4,4,X,1,1,1,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Shalagin Mykhaylo,UKR,8,3t5 5b6,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,X,1,3,2,1,1,1,1,X,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Jongeneelen Wouter,NED,9,3t5 5b9,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,X,1,X,3,1,1,1,1,3,3,2011-04-14_Milano_Boulder_Men_Qualification.csv
Rubtsov  Aleksei,RUS,9,4t14 5b16,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,2,2,10,10,X,2,1,1,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Caleyron Thomas,FRA,10,3t6 5b8,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,X,1,3,3,1,1,2,2,X,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Sanchez González Ignacio,ESP,10,3t5 5b12,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,2,2,2,2,X,2,X,5,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Baumann Jonas,GER,11,2t2 5b8,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,X,1,X,4,1,1,1,1,X,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Kaiser Francois,FRA,11,3t5 4b6,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,3,3,X,1,X,X,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Becan Jure,SLO,12,3t7 3b6,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,2,2,X,X,X,X,1,1,4,3,2011-04-14_Milano_Boulder_Men_Qualification.csv
Rudigier Max,AUT,12,2t2 5b11,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,X,4,X,1,1,1,X,4,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Conrad Mathias,GER,13,3t8 4b7,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,2,1,3,3,X,2,X,X,3,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Lechner Mario,AUT,13,2t2 4b5,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,X,1,X,X,1,1,1,1,X,2,2011-04-14_Milano_Boulder_Men_Qualification.csv
Ghisolfi Stefano,ITA,14,2t4 5b8,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,X,2,2,1,2,2,X,1,X,2,2011-04-14_Milano_Boulder_Men_Qualification.csv
Sommer Remo,SUI,14,3t9 4b9,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,1,1,6,6,X,X,X,1,2,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
Novitskiy Yury,RUS,15,3t11 4b9,"IFSC Climbing Worldcup (B,S) - Milano (ITA) 2011",665,2011,Milano,Boulder,Men,Qualification,2011-04-14,/api/v1/category_rounds/1638/results,/api/v1/events/665/result/3,5,2,5,5,X,1,X,X,1,1,2011-04-14_Milano_Boulder_Men_Qualification.csv
