name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Chereshneva Yana,RUS,1,Top 1. | Top 1. [5.00],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Women,Qualification,2011-09-02,/api/v1/category_rounds/1731/results,/api/v1/events/681/result/5,Top,Top,2011-09-02_Xining_Lead_Women_Qualification.csv
Ciavaldini Caroline,FRA,1,Top 1. | Top 1. [5.00],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Women,Qualification,2011-09-02,/api/v1/category_rounds/1731/results,/api/v1/events/681/result/5,Top,Top,2011-09-02_Xining_Lead_Women_Qualification.csv
Durif Charlotte,FRA,1,Top 1. | Top 1. [5.00],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Women,Qualification,2011-09-02,/api/v1/category_rounds/1731/results,/api/v1/events/681/result/5,Top,Top,2011-09-02_Xining_Lead_Women_Qualification.csv
Markovic Mina,SLO,1,Top 1. | Top 1. [5.00],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Women,Qualification,2011-09-02,/api/v1/category_rounds/1731/results,/api/v1/events/681/result/5,Top,Top,2011-09-02_Xining_Lead_Women_Qualification.csv
Oda Momoka,JPN,1,Top 1. | Top 1. [5.00],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Women,Qualification,2011-09-02,/api/v1/category_rounds/1731/results,/api/v1/events/681/result/5,Top,Top,2011-09-02_Xining_Lead_Women_Qualification.csv
Posch Katharina,AUT,1,Top 1. | Top 1. [5.00],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Women,Qualification,2011-09-02,/api/v1/category_rounds/1731/results,/api/v1/events/681/result/5,Top,Top,2011-09-02_Xining_Lead_Women_Qualification.csv
Schranz Christine,AUT,1,Top 1. | Top 1. [5.00],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Women,Qualification,2011-09-02,/api/v1/category_rounds/1731/results,/api/v1/events/681/result/5,Top,Top,2011-09-02_Xining_Lead_Women_Qualification.csv
Vidmar Maja,SLO,1,Top 1. | Top 1. [5.00],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Women,Qualification,2011-09-02,/api/v1/category_rounds/1731/results,/api/v1/events/681/result/5,Top,Top,2011-09-02_Xining_Lead_Women_Qualification.csv
Han Seuran,KOR,9,45 10. | Top 1. [7.25],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Women,Qualification,2011-09-02,/api/v1/category_rounds/1731/results,/api/v1/events/681/result/5,45,Top,2011-09-02_Xining_Lead_Women_Qualification.csv
Kim Jain,KOR,9,Top 1. | 39- 10. [7.25],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Women,Qualification,2011-09-02,/api/v1/category_rounds/1731/results,/api/v1/events/681/result/5,Top,39-,2011-09-02_Xining_Lead_Women_Qualification.csv
