name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Becan Klemen,SLO,1,Top 1. | Top 1. [5.98],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,Top,Top,2011-10-20_Amman_Lead_Men_Qualification.csv
Desgranges Romain,FRA,1,Top 1. | Top 1. [5.98],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,Top,Top,2011-10-20_Amman_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,1,Top 1. | Top 1. [5.98],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,Top,Top,2011-10-20_Amman_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [5.98],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,Top,Top,2011-10-20_Amman_Lead_Men_Qualification.csv
Lechner Mario,AUT,1,Top 1. | Top 1. [5.98],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,Top,Top,2011-10-20_Amman_Lead_Men_Qualification.csv
Marin Garcia Eduard,ESP,1,Top 1. | Top 1. [5.98],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,Top,Top,2011-10-20_Amman_Lead_Men_Qualification.csv
Min Hyunbin,KOR,1,Top 1. | Top 1. [5.98],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,Top,Top,2011-10-20_Amman_Lead_Men_Qualification.csv
Romain Manuel,FRA,1,Top 1. | Top 1. [5.98],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,Top,Top,2011-10-20_Amman_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [5.98],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,Top,Top,2011-10-20_Amman_Lead_Men_Qualification.csv
Supper Gautier,FRA,1,Top 1. | Top 1. [5.98],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,Top,Top,2011-10-20_Amman_Lead_Men_Qualification.csv
Kim Jabee,KOR,11,Top 1. | 39+ 11. [8.46],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,Top,39+,2011-10-20_Amman_Lead_Men_Qualification.csv
Cai LuYuan,CHN,12,Top 1. | 11 12. [9.37],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,Top,11,2011-10-20_Amman_Lead_Men_Qualification.csv
Firas Sushi,JOR,13,26+ 13. | 11 12. [13.25],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,26+,11,2011-10-20_Amman_Lead_Men_Qualification.csv
Antoun Emile Georges,LBN,14,21- 14. | 11 12. [13.75],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,21-,11,2011-10-20_Amman_Lead_Men_Qualification.csv
Georges Diab Elias,LBN,15,13 16. | 11 12. [14.70],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,13,11,2011-10-20_Amman_Lead_Men_Qualification.csv
Falah Saleh  Bassam,IRQ,16,20 15. | 8 16. [15.49],IFSC Climbing Worldcup (L) - Amman (JOR) 2011 ,685,2011,Amman,Lead,Men,Qualification,2011-10-20,/api/v1/category_rounds/1766/results,/api/v1/events/685/result/1,20,8,2011-10-20_Amman_Lead_Men_Qualification.csv
