name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Hori Tsukuru,JPN,1,4t7 5b6,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Qualification,2011-07-15,/api/v1/category_rounds/1706/results,/api/v1/events/675/result/3,X,1,2,2,1,1,3,1,1,1,2011-07-15_Arco_Boulder_Men_Qualification.csv
Lachat Cédric,SUI,1,4t7 5b11,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Qualification,2011-07-15,/api/v1/category_rounds/1706/results,/api/v1/events/675/result/3,1,1,2,2,2,2,2,2,X,4,2011-07-15_Arco_Boulder_Men_Qualification.csv
Fischhuber Kilian,AUT,2,4t7 5b8,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Qualification,2011-07-15,/api/v1/category_rounds/1706/results,/api/v1/events/675/result/3,X,1,1,1,1,1,1,1,4,4,2011-07-15_Arco_Boulder_Men_Qualification.csv
Ondra Adam,CZE,2,4t10 4b10,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Qualification,2011-07-15,/api/v1/category_rounds/1706/results,/api/v1/events/675/result/3,2,2,1,1,1,1,6,6,X,X,2011-07-15_Arco_Boulder_Men_Qualification.csv
Preti Lucas,ITA,3,3t7 4b4,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Qualification,2011-07-15,/api/v1/category_rounds/1706/results,/api/v1/events/675/result/3,X,1,2,1,X,X,4,1,1,1,2011-07-15_Arco_Boulder_Men_Qualification.csv
Sharafutdinov Dmitrii,RUS,3,4t12 5b10,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Qualification,2011-07-15,/api/v1/category_rounds/1706/results,/api/v1/events/675/result/3,4,2,6,5,1,1,1,1,X,1,2011-07-15_Arco_Boulder_Men_Qualification.csv
McColl Sean,CAN,4,3t7 4b5,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Qualification,2011-07-15,/api/v1/category_rounds/1706/results,/api/v1/events/675/result/3,X,1,2,1,X,X,3,1,2,2,2011-07-15_Arco_Boulder_Men_Qualification.csv
Watson Stewart,GBR,4,3t7 3b6,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Qualification,2011-07-15,/api/v1/category_rounds/1706/results,/api/v1/events/675/result/3,1,1,3,2,3,3,X,X,X,X,2011-07-15_Arco_Boulder_Men_Qualification.csv
Becan Klemen,SLO,5,3t8 4b8,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Qualification,2011-07-15,/api/v1/category_rounds/1706/results,/api/v1/events/675/result/3,2,1,4,4,X,1,2,2,X,X,2011-07-15_Arco_Boulder_Men_Qualification.csv
Gullsten Anthony,FIN,5,3t9 4b8,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Qualification,2011-07-15,/api/v1/category_rounds/1706/results,/api/v1/events/675/result/3,X,1,X,X,3,3,3,2,3,2,2011-07-15_Arco_Boulder_Men_Qualification.csv
