name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Sharafutdinov Dmitrii,RUS,1,4t5 4b4,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Final,2011-07-15,/api/v1/category_rounds/1708/results,/api/v1/events/675/result/3,1,1,1,1,2,1,1,1,2011-07-15_Arco_Boulder_Men_Final.csv
Ondra Adam,CZE,2,4t8 4b8,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Final,2011-07-15,/api/v1/category_rounds/1708/results,/api/v1/events/675/result/3,2,2,1,1,1,1,4,4,2011-07-15_Arco_Boulder_Men_Final.csv
Gelmanov Rustam,RUS,3,4t12 4b12,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Final,2011-07-15,/api/v1/category_rounds/1708/results,/api/v1/events/675/result/3,6,6,1,1,2,2,3,3,2011-07-15_Arco_Boulder_Men_Final.csv
Fischhuber Kilian,AUT,4,2t8 3b9,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Final,2011-07-15,/api/v1/category_rounds/1708/results,/api/v1/events/675/result/3,X,5,4,1,4,3,X,X,2011-07-15_Arco_Boulder_Men_Final.csv
Lachat Cédric,SUI,5,2t10 3b20,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Final,2011-07-15,/api/v1/category_rounds/1708/results,/api/v1/events/675/result/3,4,4,X,10,6,6,X,X,2011-07-15_Arco_Boulder_Men_Final.csv
Tauporn Thomas,GER,6,1t6 2b6,IFSC Climbing World Championships  - Arco (ITA) 2011,675,2011,Arco,Boulder,Men,Final,2011-07-15,/api/v1/category_rounds/1708/results,/api/v1/events/675/result/3,X,X,X,1,6,5,X,X,2011-07-15_Arco_Boulder_Men_Final.csv
