name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Amma Sachi,JPN,1,Top 1. | Top 1. [6.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,Top,Top
Chernikov Mikhail,RUS,1,Top 1. | Top 1. [6.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,Top,Top
Desgranges Romain,FRA,1,Top 1. | Top 1. [6.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,Top,Top
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [6.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,Top,Top
Lechner Mario,AUT,1,Top 1. | Top 1. [6.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,Top,Top
Matsushima Akito,JPN,1,Top 1. | Top 1. [6.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,Top,Top
Min Hyunbin,KOR,1,Top 1. | Top 1. [6.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,Top,Top
Romain Manuel,FRA,1,Top 1. | Top 1. [6.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,Top,Top
Schubert Jakob,AUT,1,Top 1. | Top 1. [6.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,Top,Top
Son Sangwon,KOR,1,Top 1. | Top 1. [6.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,Top,Top
Supper Gautier,FRA,1,Top 1. | Top 1. [6.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,Top,Top
Tauporn Thomas,GER,1,Top 1. | Top 1. [6.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,Top,Top
Watanabe Kazuma,JPN,13,35 14. | Top 1. [10.25],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,35,Top
Ito Hidekazu,JPN,14,33+ 15. | Top 1. [10.61],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,33+,Top
Nitta Tatsumi,JPN,15,38- 13. | 34- 15. [13.96],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,38-,34-
Suolang Jiacuo,CHN,16,32 18. | 32 16. [17.20],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,32,32
Shibata Masaki,JPN,17,32+ 17. | 28+ 18. [17.97],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,32+,28+
Sim Seolbin,KOR,18,32- 20. | 30 17. [18.44],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,32-,30
Kim Jabee,KOR,19,32 18. | 28+ 18. [18.75],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,32,28+
Ma ZiDa,CHN,20,33- 16. | 27- 24. [19.60],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,33-,27-
Wang Qinghua,CHN,21,31+ 21. | 28+ 18. [19.97],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,31+,28+
Amri Amri,INA,22,31- 22. | 28 21. [21.49],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,31-,28
Qu HaiBin,CHN,23,23- 24. | 28- 22. [23.24],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,23-,28-
Qu Changfeng,CHN,24,30 23. | 20- 27. [24.92],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,30,20-
Chang Yeu-Shiang,TPE,25,22- 25. | 26- 25. [25.00],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,22-,26-
Yogaswara Indra,INA,26,10- 28. | 28- 22. [25.32],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,10-,28-
Akbar Huda Wardana,INA,27,21- 26. | 24- 26. [26.00],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,21-,24-
Tzeng  Jiun-Jie,TPE,28,16- 27. | 15- 29. [27.98],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,16-,15-
Hung Jau Shiuan,TPE,29,10- 28. | 16 28. [28.25],"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2011",681,2011,Xining,Lead,Men,Qualification,2011-09-02,/api/v1/category_rounds/1736/results,/api/v1/events/681/result/1,10-,16
