name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Markovic Mina,SLO,1,4t5 4b4,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Semi-Final,2011-05-27,/api/v1/category_rounds/1656/results,/api/v1/events/669/result/7,1,1,1,1,1,1,2,1,2011-05-27_Canmore_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,2,3t3 4b5,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Semi-Final,2011-05-27,/api/v1/category_rounds/1656/results,/api/v1/events/669/result/7,X,2,1,1,1,1,1,1,2011-05-27_Canmore_Boulder_Women_Semi-Final.csv
Stöhr Anna,AUT,3,3t3 4b7,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Semi-Final,2011-05-27,/api/v1/category_rounds/1656/results,/api/v1/events/669/result/7,X,4,1,1,1,1,1,1,2011-05-27_Canmore_Boulder_Women_Semi-Final.csv
Wurm Juliane,GER,4,3t5 3b4,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Semi-Final,2011-05-27,/api/v1/category_rounds/1656/results,/api/v1/events/669/result/7,2,1,2,2,X,X,1,1,2011-05-27_Canmore_Boulder_Women_Semi-Final.csv
Kim Jain,KOR,5,3t5 3b4,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Semi-Final,2011-05-27,/api/v1/category_rounds/1656/results,/api/v1/events/669/result/7,2,2,2,1,1,1,X,X,2011-05-27_Canmore_Boulder_Women_Semi-Final.csv
Puccio Alex,USA,6,3t6 4b5,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Semi-Final,2011-05-27,/api/v1/category_rounds/1656/results,/api/v1/events/669/result/7,X,1,4,2,1,1,1,1,2011-05-27_Canmore_Boulder_Women_Semi-Final.csv
Johnson Alex,USA,7,2t2 3b3,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Semi-Final,2011-05-27,/api/v1/category_rounds/1656/results,/api/v1/events/669/result/7,1,1,X,1,1,1,X,X,2011-05-27_Canmore_Boulder_Women_Semi-Final.csv
Le Neve Melissa,FRA,8,2t5 4b6,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Semi-Final,2011-05-27,/api/v1/category_rounds/1656/results,/api/v1/events/669/result/7,X,1,X,1,2,2,3,2,2011-05-27_Canmore_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,9,2t5 4b7,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Semi-Final,2011-05-27,/api/v1/category_rounds/1656/results,/api/v1/events/669/result/7,X,1,X,1,1,1,4,4,2011-05-27_Canmore_Boulder_Women_Semi-Final.csv
Zijlstra Vera,NED,10,1t1 4b7,IFSC Climbing Worldcup (B) - Canmore (CAN) 2011,669,2011,Canmore,Boulder,Women,Semi-Final,2011-05-27,/api/v1/category_rounds/1656/results,/api/v1/events/669/result/7,X,2,X,1,X,3,1,1,2011-05-27_Canmore_Boulder_Women_Semi-Final.csv
