name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Klingler Petra,SUI,1,5t8 5b6,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Qualification,2011-05-13,/api/v1/category_rounds/1649/results,/api/v1/events/668/result/7,1,1,3,1,1,1,2,2,1,1,2011-05-13_Vienna_Boulder_Women_Qualification.csv
Stöhr Anna,AUT,1,5t5 5b5,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Qualification,2011-05-13,/api/v1/category_rounds/1649/results,/api/v1/events/668/result/7,1,1,1,1,1,1,1,1,1,1,2011-05-13_Vienna_Boulder_Women_Qualification.csv
Avezou Cecile,FRA,2,5t6 5b5,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Qualification,2011-05-13,/api/v1/category_rounds/1649/results,/api/v1/events/668/result/7,1,1,1,1,2,1,1,1,1,1,2011-05-13_Vienna_Boulder_Women_Qualification.csv
Chevrier Anne-Laure,FRA,2,5t8 5b7,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Qualification,2011-05-13,/api/v1/category_rounds/1649/results,/api/v1/events/668/result/7,1,1,2,1,3,3,1,1,1,1,2011-05-13_Vienna_Boulder_Women_Qualification.csv
Bacher Sabine,AUT,3,5t6 5b6,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Qualification,2011-05-13,/api/v1/category_rounds/1649/results,/api/v1/events/668/result/7,1,1,1,1,1,1,2,2,1,1,2011-05-13_Vienna_Boulder_Women_Qualification.csv
Puccio Alex,USA,3,5t10 5b9,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Qualification,2011-05-13,/api/v1/category_rounds/1649/results,/api/v1/events/668/result/7,1,1,4,3,1,1,3,3,1,1,2011-05-13_Vienna_Boulder_Women_Qualification.csv
Stotz Rebekka,SUI,3,5t6 5b6,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Qualification,2011-05-13,/api/v1/category_rounds/1649/results,/api/v1/events/668/result/7,1,1,1,1,1,1,1,1,2,2,2011-05-13_Vienna_Boulder_Women_Qualification.csv
Markovic Mina,SLO,4,5t11 5b11,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Qualification,2011-05-13,/api/v1/category_rounds/1649/results,/api/v1/events/668/result/7,1,1,1,1,1,1,6,6,2,2,2011-05-13_Vienna_Boulder_Women_Qualification.csv
Bibik Olga,RUS,5,5t7 5b6,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Qualification,2011-05-13,/api/v1/category_rounds/1649/results,/api/v1/events/668/result/7,1,1,2,2,1,1,2,1,1,1,2011-05-13_Vienna_Boulder_Women_Qualification.csv
Noguchi Akiyo,JPN,5,5t13 5b13,IFSC Climbing Worldcup (B) - Vienna (AUT) 2011 ,668,2011,Vienna,Boulder,Women,Qualification,2011-05-13,/api/v1/category_rounds/1649/results,/api/v1/events/668/result/7,1,1,2,2,1,1,8,8,1,1,2011-05-13_Vienna_Boulder_Women_Qualification.csv
